country,date,GDP_Per_Capita_Current_USD,Total_Population,Population_Female_Percentage,Population_Male_Percentage,Electricity_Access_Urban_Percentage,Electricity_Access_Rural_Percentage,Total_Electricity_Output_GWh
Channel Islands,2008,,156408.0,50.9008490614291,49.0991509385709,100.0,100.0,
Channel Islands,2009,57778.5407063052,157511.0,50.8180381052752,49.1819618947248,100.0,100.0,
Channel Islands,2010,56123.4597963451,158621.0,50.7448572383228,49.2551427616772,100.0,100.0,
Channel Islands,2011,60415.2632075658,159706.0,50.6831302518378,49.3168697481622,100.0,100.0,
Channel Islands,2012,58809.5698945413,160767.0,50.6344546178344,49.3655453821656,100.0,100.0,
Channel Islands,2013,59308.4666588674,161777.0,50.5949547834365,49.4050452165636,100.0,100.0,
Channel Islands,2014,64697.5485024325,162726.0,50.5629094305766,49.4370905694234,100.0,100.0,
Channel Islands,2015,61847.8212238857,163454.0,50.5454100516962,49.4545899483038,100.0,100.0,
Channel Islands,2016,55947.579811974,163883.0,50.5461246506633,49.4538753493367,100.0,100.0,
Channel Islands,2017,55806.3554257428,164319.0,50.550453690687,49.449546309313,,,
Channel Islands,2018,60784.8125397162,164949.0,50.5568387804715,49.4431612195285,,,
Channel Islands,2019,60564.6293993681,165639.0,50.5693069306931,49.4306930693069,,,
Channel Islands,2020,56785.9402005039,166235.0,50.5753902607754,49.4246097392246,,,
Channel Islands,2021,66915.3963925722,166741.0,50.5805445603934,49.4194554396066,,,
Channel Islands,2022,67627.1417347907,167215.0,50.5920486077887,49.4079513922113,,,
Channel Islands,2023,74585.5224096294,167691.0,50.6082579968037,49.3917420031963,,,
Channel Islands,2024,,168126.0,50.6230483271375,49.3769516728625,,,
Chile,2000,5052.99245766325,15503635.0,50.2459003969069,49.7540996030931,99.782113,86.572004,40078.0
Chile,2001,4563.5952986689,15683849.0,50.2519789786282,49.7480210213718,99.5131683349609,82.9402537204196,42531.0
Chile,2002,4430.84741157984,15857925.0,50.2594822462586,49.7405177537414,99.5207901000976,84.110237851932,43671.0
Chile,2003,4773.40177520754,16024752.0,50.2654175406532,49.7345824593468,99.707507,92.810743,46829.0
Chile,2004,6120.59152055344,16187322.0,50.2686886854224,49.7313113145776,99.5394744873047,86.5137693262235,51208.0
Chile,2005,7480.32330998636,16348778.0,50.2721181974579,49.7278818025421,99.5561447143555,87.870601230838,52484.0
Chile,2006,9318.65655296121,16509195.0,50.2750436953467,49.7249563046533,99.814949,96.410445,55320.0
Chile,2007,10346.4138184533,16671581.0,50.2767164239982,49.7232835760018,99.6172103881836,90.8308940570862,58509.0
Chile,2008,10683.2188772511,16838988.0,50.277329627964,49.722670372036,99.6649932861328,92.5115904201348,59704.0
Chile,2009,10098.8017167286,17009731.0,50.276477051664,49.723522948336,99.869036,97.80333,60722.0
Chile,2010,12632.8704724192,17181464.0,50.2754887476411,49.7245112523589,99.7938461303711,96.2437772513397,60434.0
Chile,2011,14487.3927832032,17351816.0,50.2735160400502,49.7264839599498,99.856911,97.781241,65713.0
Chile,2012,15241.9069981119,17519119.0,50.2700078851002,49.7299921148999,99.9309768676758,99.2704182836274,69751.0
Chile,2013,15683.5486369155,17687006.0,50.2663395791046,49.7336604208954,99.8,98.0,73065.0
Chile,2014,14529.6767206336,17864195.0,50.2632668306632,49.7367331693368,99.9937896728515,100.0,73719.0
Chile,2015,13433.9202987032,18047625.0,50.2623475388036,49.7376524611964,99.876858,98.633515,75387.0
Chile,2016,13649.8520452803,18267221.0,50.2623360170658,49.7376639829343,100.0,100.0,
Chile,2017,14879.9086227187,18558868.0,50.2609992301793,49.7390007698207,,,
Chile,2018,15659.4808675628,18893191.0,50.2591727495463,49.7408272504537,,,
Chile,2019,14495.716721687,19197744.0,50.2589601288026,49.7410398711974,,,
Chile,2020,13114.815470545,19370624.0,50.268829749625,49.731170250375,,,
Chile,2021,16206.8325493421,19456334.0,50.2867960634311,49.7132039365689,,,
Chile,2022,15405.6165774073,19553036.0,50.2994240741221,49.7005759258779,,,
Chile,2023,17067.0364799154,19658835.0,50.3014624060143,49.6985375939857,,,
Chile,2024,16709.8893972307,19764771.0,50.2981921572381,49.7018078427619,,,
China,2000,969.199513696287,1262645000.0,48.9222182670421,51.0777817329579,100.0,94.142393525458,1355738.0
China,2001,1065.40597574519,1271850000.0,48.9104049483313,51.0895950516687,99.7822723388672,94.6539613538074,1480949.0
China,2002,1163.55957673426,1280400000.0,48.8998084664297,51.1001915335703,99.8025512695313,95.0174743181508,1654164.0
China,2003,1306.97245408557,1288400000.0,48.8899231619863,51.1100768380137,99.8230514526367,95.3841839748792,1910755.0
China,2004,1530.92726215723,1296075000.0,48.8805050323638,51.1194949676362,99.846565246582,95.7631228956269,2203502.0
China,2005,1777.64496828464,1303720000.0,48.8719927554233,51.1280072445766,99.8756866455078,96.1643641071664,2500466.0
China,2006,2129.25696999613,1311020000.0,48.8644112008167,51.1355887991833,99.9111175537109,96.6254570627196,2865954.0
China,2007,2734.72709877693,1317885000.0,48.856122329916,51.143877670084,99.9483032226563,97.120619980515,3281790.0
China,2008,3523.44302065213,1324655000.0,48.8477996810931,51.152200318907,99.9779815673828,97.6808575144427,3467185.0
China,2009,3898.24459158811,1331260000.0,48.8410142476874,51.1589857523126,99.9940795898438,98.3086743182799,3715061.0
China,2010,4629.24551710077,1337705000.0,48.8352131340727,51.1647868659273,100.0,98.0,4197204.0
China,2011,5703.76027973346,1345035000.0,48.8316143178152,51.1683856821848,100.0,99.4916258139791,4704861.0
China,2012,6405.0574241349,1354190000.0,48.830043818887,51.169956181113,100.0,99.8261974099054,4984731.0
China,2013,7147.03518622344,1363240000.0,48.8299944212073,51.1700055787927,100.0,99.9639480481572,5436567.0
China,2014,7781.06597484974,1371860000.0,48.8324342393023,51.1675657606977,100.0,99.9966865099426,5665745.0
China,2015,8175.33285077393,1379860000.0,48.8378908837152,51.1621091162848,100.0,100.0,5844158.0
China,2016,8254.86859320357,1387790000.0,48.8464495111605,51.1535504888395,100.0,100.0,
China,2017,8979.67652709856,1396215000.0,48.8610787224703,51.1389212775297,,,
China,2018,10085.6638148819,1402760000.0,48.8794119351562,51.1205880648438,,,
China,2019,10342.9009524335,1407745000.0,48.8961197201903,51.1038802798097,,,
China,2020,10627.4637989619,1411100000.0,48.9202370303596,51.0797629696404,,,
China,2021,12887.4357242941,1412360000.0,48.9501976457758,51.0498023542242,,,
China,2022,12970.6056414327,1412175000.0,48.982505726617,51.017494273383,,,
China,2023,12951.1782397043,1410710000.0,49.020738784951,50.979261215049,,,
China,2024,13303.1481543868,1408975000.0,49.0584877288087,50.9415122711914,,,
Colombia,2000,2555.00751039968,39089934.0,50.3424206344273,49.6575793655727,99.4,83.8,43125.0
Colombia,2001,2472.99084035833,39709262.0,50.3668980207464,49.6331019792536,99.1045379638672,81.3448714651844,43442.0
Colombia,2002,2428.92969771584,40324680.0,50.3898084250142,49.6101915749858,99.1371841430664,81.990191298202,45042.0
Colombia,2003,2311.94218760291,40937429.0,50.4089057473541,49.5910942526459,99.170051574707,82.6266401675361,46541.0
Colombia,2004,2818.57195413044,41543171.0,50.4240997876643,49.5759002123357,99.205940246582,83.2681699414901,49719.0
Colombia,2005,3456.06610874512,42128977.0,50.4373949179301,49.5626050820699,99.3,89.2,50337.0
Colombia,2006,3789.85361217027,42691084.0,50.4504980583416,49.5495019416584,99.2978668212891,84.6307909630652,53765.0
Colombia,2007,4769.926147194,43235374.0,50.4644345160516,49.5355654839484,99.3587951660156,85.3851980852899,55224.0
Colombia,2008,5541.83629665898,43758808.0,50.4784876571938,49.5215123428062,99.713281,87.470664,55938.0
Colombia,2009,5250.97292433518,44271541.0,50.4912885343496,49.5087114656504,99.607048,84.540784,57149.0
Colombia,2010,6398.2958447102,44777319.0,50.5029745081433,49.4970254918567,99.771476,86.84958,59424.0
Colombia,2011,7400.9940695669,45259614.0,50.5148276341906,49.4851723658094,99.788503,86.35929,61005.0
Colombia,2012,8108.59838244229,45715810.0,50.5270463210201,49.4729536789799,99.726102,87.858058,62338.0
Colombia,2013,8279.10255642981,46151584.0,50.5390421585738,49.4609578414263,99.820229,90.52792,69459.0
Colombia,2014,8187.20824890084,46565429.0,50.5503728957377,49.4496271042623,99.838367,90.499782,69920.0
Colombia,2015,6248.51490534512,46969940.0,50.5607990983169,49.4392009016831,99.809718,92.455997,69017.0
Colombia,2016,5959.84250367574,47437512.0,50.5692731102761,49.4307268897239,100.0,95.7258094425259,
Colombia,2017,6479.53231292429,48131078.0,50.574410571066,49.4255894289341,,,
Colombia,2018,6816.96818309544,49024465.0,50.5774728887409,49.4225271112591,,,
Colombia,2019,6472.54544924705,49907985.0,50.5809661520095,49.4190338479905,,,
Colombia,2020,5339.68711357943,50629997.0,50.5962828598176,49.4037171401824,,,
Colombia,2021,6222.62164397614,51188173.0,50.6267404654833,49.3732595345167,,,
Colombia,2022,6680.44506854481,51737944.0,50.6480330954009,49.3519669045991,,,
Colombia,2023,7000.83660501046,52321152.0,50.6536935578177,49.3463064421823,,,
Colombia,2024,7919.20886825345,52886363.0,50.6578453882336,49.3421546117664,,,
Comoros,2000,633.309032776244,536080.0,50.7549246381137,49.2450753618863,64.3188705444336,29.9484292721018,29.0
Comoros,2001,681.163857619963,547220.0,50.6236979642557,49.3763020357443,66.010124206543,32.5614842286955,31.0
Comoros,2002,764.61349832543,558923.0,50.4799408863117,49.5200591136883,74.6,32.5,33.0
Comoros,2003,959.691049354812,569798.0,50.4213774004121,49.5786225995879,69.3876037597656,37.7436418804367,35.0
Comoros,2004,1072.28409029621,580704.0,50.4212128726511,49.5787871273489,71.0794677734375,40.3269275358368,43.9
Comoros,2005,1105.78796866788,592677.0,50.3889126979574,49.6110873020426,72.7771606445313,42.9092205885556,47.5
Comoros,2006,1138.47908404345,604753.0,50.3544422268265,49.6455577731735,74.4835052490234,45.499098418618,50.1
Comoros,2007,1289.73631056361,616927.0,50.3193251702797,49.6806748297203,76.2013244628906,48.1035576107486,46.8
Comoros,2008,1455.02768595586,629307.0,50.2832480808254,49.7167519191746,77.9326553344726,50.7290412234953,43.0
Comoros,2009,1410.30516959473,641947.0,50.2458143027161,49.7541856972839,79.6764907836914,53.374313705874,46.4
Comoros,2010,1386.5742428453,654836.0,50.2060824482503,49.7939175517497,81.4310302734375,56.0360602574712,63.6
Comoros,2011,1531.43789372951,668056.0,50.1655549834146,49.8344450165854,83.1945037841797,58.7120039506092,57.4
Comoros,2012,1490.31511351281,681630.0,50.1269016915335,49.8730983084665,85.1,61.4,58.4
Comoros,2013,1603.32797107303,696192.0,50.0548699209414,49.9451300790587,86.7410888671875,64.0926093609169,56.1
Comoros,2014,1615.71723662012,711503.0,49.9517921242667,50.0482078757333,88.5206298828125,66.7916989227593,54.6
Comoros,2015,1329.37048235986,726682.0,49.8546819654264,50.1453180345736,90.3019561767578,69.4924552148251,41.9
Comoros,2016,1365.48403444497,741741.0,49.7645404527996,50.2354595472004,92.0835800170898,72.1928710702143,
Comoros,2017,1423.9248027797,756669.0,49.7158602825538,50.2841397174462,,,
Comoros,2018,1527.40527125285,771590.0,49.7052838942962,50.2947161057038,,,
Comoros,2019,1510.23218151592,786578.0,49.6958979274783,50.3041020725217,,,
Comoros,2020,1519.34665556206,802163.0,49.6956354257177,50.3043645742823,,,
Comoros,2021,1554.97289190153,818174.0,49.7021415982419,50.2978584017581,,,
Comoros,2022,1465.479642862,834188.0,49.7046229387141,50.2953770612859,,,
Comoros,2023,1560.27378476855,850387.0,49.7056046247179,50.2943953752821,,,
Comoros,2024,1662.75663312504,866628.0,49.7114102013782,50.2885897986218,,,
"Congo, Dem. Rep.",2000,377.925421481395,50507442.0,50.5280063585086,49.4719936414914,20.0,1.0,5982.0
"Congo, Dem. Rep.",2001,142.678142604412,52132646.0,50.5237140658466,49.4762859341534,23.8530178070068,,5962.0
"Congo, Dem. Rep.",2002,162.38052907429,53750524.0,50.5214246744567,49.4785753255433,25.3630714416504,,6100.0
"Congo, Dem. Rep.",2003,161.491553524396,55343867.0,50.5192327814751,49.4807672185249,26.8733291625977,,6147.0
"Congo, Dem. Rep.",2004,180.664764963633,56997741.0,50.5132387615151,49.4867612384849,28.3866062164307,,7065.0
"Congo, Dem. Rep.",2005,214.539740473519,58775724.0,50.5047883374435,49.4952116625565,30.0,,7374.0
"Congo, Dem. Rep.",2006,255.445229568751,60615908.0,50.4959135561561,49.5040864438439,31.4334831237793,,7543.0
"Congo, Dem. Rep.",2007,294.101615124419,62477752.0,50.4865860090485,49.5134139909515,36.6,1.1,7882.0
"Congo, Dem. Rep.",2008,352.900363371995,64390664.0,50.4774418850534,49.5225581149466,34.525463104248,,7549.0
"Congo, Dem. Rep.",2009,280.178991035792,66412044.0,50.4696685810434,49.5303314189566,36.0907096862793,,7854.0
"Congo, Dem. Rep.",2010,352.400398754692,68563038.0,50.4619566370725,49.5380433629275,37.6666717529297,,7905.0
"Congo, Dem. Rep.",2011,372.514273875789,70849311.0,50.4529578276351,49.547042172365,39.2515602111816,,7899.0
"Congo, Dem. Rep.",2012,409.931424783784,73254618.0,50.4445610453588,49.5554389546412,40.8,1.0,7595.0
"Congo, Dem. Rep.",2013,460.370334930107,75789395.0,50.4369437117562,49.5630562882438,42.440975189209,,8240.0
"Congo, Dem. Rep.",2014,489.175952097319,78403242.0,50.4294643836284,49.5705356163716,42.0,0.4,8831.0
"Congo, Dem. Rep.",2015,495.826633014883,81035531.0,50.4225288534236,49.5774711465764,45.6446723937988,,8942.0
"Congo, Dem. Rep.",2016,459.765036590388,83956415.0,50.4147133962306,49.5852866037693,47.2477149963379,,
"Congo, Dem. Rep.",2017,431.052559128788,87083398.0,50.4068410375994,49.5931589624006,,,
"Congo, Dem. Rep.",2018,518.169626875371,90047644.0,50.4013303268804,49.5986696731196,,,
"Congo, Dem. Rep.",2019,504.00419142286,92947442.0,50.397021146639,49.602978853361,,,
"Congo, Dem. Rep.",2020,486.425572682256,95989998.0,50.3942077381854,49.6057922618146,,,
"Congo, Dem. Rep.",2021,595.743074403567,99148932.0,50.3926829993489,49.6073170006511,,,
"Congo, Dem. Rep.",2022,687.738587554685,102396968.0,50.3908152827338,49.6091847172662,,,
"Congo, Dem. Rep.",2023,660.21205238997,105789731.0,50.3884904444223,49.6115095555777,,,
"Congo, Dem. Rep.",2024,649.383338556725,109276265.0,50.385536606559,49.6144633934411,,,
"Congo, Rep.",2000,1024.30159109181,3151345.0,50.2635699158391,49.7364300841609,37.0004615783691,,296.0
"Congo, Rep.",2001,854.598314408095,3272537.0,50.2287063522888,49.7712936477112,39.2819366455078,,334.0
"Congo, Rep.",2002,905.538135544704,3350771.0,50.1999390588017,49.8000609411983,41.5607948303223,,396.0
"Congo, Rep.",2003,1016.82363412143,3445753.0,50.1711672807561,49.8288327192439,43.8398551940918,1.05086020937564,399.0
"Congo, Rep.",2004,1306.10136324599,3565554.0,50.1415207847083,49.8584792152916,46.1219367980957,2.65304469960317,397.0
"Congo, Rep.",2005,1799.05158366154,3696393.0,50.11401655614,49.88598344386,50.8,14.8,433.0
"Congo, Rep.",2006,2103.5821381211,3837409.0,50.0895656651573,49.9104343348427,50.7064247131348,5.84484157819293,453.0
"Congo, Rep.",2007,2206.47101863414,3980430.0,50.0691633818457,49.9308366181543,53.014461517334,7.45534007390999,407.0
"Congo, Rep.",2008,2832.09177777643,4113517.0,50.0533849614855,49.9466150385145,55.3360137939453,9.09146752093699,461.0
"Congo, Rep.",2009,2271.15219175966,4281219.0,50.0401637944707,49.9598362055293,53.6,9.4,539.0
"Congo, Rep.",2010,2946.55798067708,4462290.0,50.0288192833724,49.9711807166276,60.0148315429688,12.4272270789761,784.0
"Congo, Rep.",2011,3396.16505817952,4609724.0,50.0205760647327,49.9794239352673,62.368522644043,14.1189132527526,1293.0
"Congo, Rep.",2012,3732.32737320389,4740450.0,50.0144501049478,49.9855498950522,58.9,11.7,1700.0
"Congo, Rep.",2013,3697.41705884249,4857099.0,50.0096868521725,49.9903131478275,67.0955505371094,17.526094420099,1709.0
"Congo, Rep.",2014,3601.2365808718,4975880.0,50.0059386492316,49.9940613507684,69.4653091430664,19.2329776420098,1740.0
"Congo, Rep.",2015,2439.35189403696,5097581.0,50.0025502297168,49.9974497702832,79.5,22.7,1734.0
"Congo, Rep.",2016,2093.10728558843,5222536.0,50.0000191477857,49.9999808522143,74.2087020874023,22.6253579795672,
"Congo, Rep.",2017,2211.63309874797,5351011.0,49.9980470980157,50.0019529019843,,,
"Congo, Rep.",2018,2694.43413191427,5483118.0,49.9966989585123,50.0033010414877,,,
"Congo, Rep.",2019,2488.42466724916,5616661.0,49.9958872354745,50.0041127645255,,,
"Congo, Rep.",2020,1993.586671931,5752791.0,49.9978445241352,50.0021554758648,,,
"Congo, Rep.",2021,2516.16255145432,5892183.0,50.0003988335053,49.9996011664947,,,
"Congo, Rep.",2022,2620.83804267402,6035104.0,50.0014581356013,49.9985418643987,,,
"Congo, Rep.",2023,2477.97845544866,6182885.0,50.0034449942778,49.9965550057222,,,
"Congo, Rep.",2024,2482.2489948456,6332961.0,50.0060871999686,49.9939128000315,,,
Cook Islands,2000,,,,,97.7356338500977,97.3007135676061,25.0
Cook Islands,2001,,,,,97.8391189575195,97.516114120064,26.0
Cook Islands,2002,,,,,97.9399948120117,97.6990995437341,28.0
Cook Islands,2003,,,,,98.0433349609375,97.8231296773954,29.1
Cook Islands,2004,,,,,98.1495361328125,97.9931727473444,29.8
Cook Islands,2005,,,,,98.2615661621094,98.1452803437766,29.9
Cook Islands,2006,,,,,98.4822352535357,98.8789237668161,32.2
Cook Islands,2007,,,,,98.5133514404297,98.5623556248746,33.7
Cook Islands,2008,,,,,98.6564865112305,98.8486865436285,33.5
Cook Islands,2009,,,,,98.8113708496094,99.1620956616296,32.7
Cook Islands,2010,,,,,98.9768218994141,99.507978244409,33.7
Cook Islands,2011,,,,,99.2390615091947,99.3431855500821,33.6
Cook Islands,2012,,,,,99.3326873779297,100.0,32.9
Cook Islands,2013,,,,,99.5180587768555,100.0,32.5
Cook Islands,2014,,,,,99.6980514526367,100.0,31.8
Cook Islands,2015,,,,,99.8591003417969,100.0,29.4
Cook Islands,2016,,,,,100.0,100.0,
Costa Rica,2000,3812.75388284924,3937739.0,50.334697144732,49.665302855268,99.9637680053711,96.8445300423016,6919.0
Costa Rica,2001,3985.12984506207,4008947.0,50.3558166271592,49.6441833728408,99.874108,95.769373,6745.0
Costa Rica,2002,4067.71851429092,4075705.0,50.3714326723843,49.6285673276157,99.863464,96.46564,7525.0
Costa Rica,2003,4173.14856415514,4138784.0,50.3841466479043,49.6158533520957,99.882549,96.89876,7453.0
