response_id,item_index,raw_answer,numeric_score
432,6,4,0.2388
432,7,6,0.766
432,8,7,0.6058
432,9,7,0.5722
432,10,2,0.67
432,11,1,0.0724
432,12,6,0.3446
432,13,6,0.6526
432,14,3,0.5445
432,15,4,0.7118
433,1,7,0.0372
433,2,5,0.8289
433,3,1,0.8106
433,4,6,0.9945
433,5,1,0.4189
433,6,6,0.7824
433,7,4,0.0332
433,8,1,0.989
433,9,3,0.1091
433,10,5,0.1194
433,11,2,0.2767
433,12,1,0.822
433,13,4,0.8239
433,14,4,0.6188
433,15,7,0.2664
433,16,4,0.1407
433,17,2,0.865
434,1,7,0.0613
434,2,1,0.82
434,3,7,0.9633
434,4,4,0.4941
434,5,4,0.0124
434,6,2,0.7066
434,7,5,0.4495
434,8,6,0.6003
434,9,3,0.9879
434,10,2,0.4371
434,11,6,0.0259
434,12,7,0.2517
434,13,5,0.4734
434,14,7,0.4275
434,15,5,0.8043
434,16,2,0.5876
435,1,2,0.8802
435,2,6,0.6592
435,3,2,0.8487
435,4,4,0.5613
435,5,5,0.6372
435,6,1,0.2279
435,7,4,0.1773
435,8,6,0.7605
435,9,4,0.0113
435,10,2,0.7575
435,11,3,0.3835
435,12,3,0.4573
435,13,7,0.1723
435,14,2,0.7884
435,15,4,0.7093
437,1,3,0.8537
437,2,5,0.3677
437,3,1,0.2553
437,4,4,0.1165
437,5,1,0.8353
437,6,1,0.3441
437,7,2,0.5023
437,8,7,0.1799
437,9,7,0.6987
437,10,1,0.6652
437,11,6,0.9429
437,12,4,0.1416
437,13,1,0.7023
438,1,5,0.1479
438,2,6,0.1356
438,3,2,0.6197
438,4,5,0.0835
438,5,2,0.1312
438,6,7,0.9153
438,7,3,0.1527
438,8,3,0.1041
438,9,5,0.4642
438,10,3,0.7814
438,11,1,0.8246
438,12,2,0.5907
438,13,5,0.4104
438,14,2,0.546
438,15,2,0.6496
438,16,3,0.3661
438,17,3,0.5206
438,18,5,0.9208
439,1,1,0.6902
439,2,3,0.162
439,3,5,0.2198
439,4,3,0.4693
439,5,2,0.5124
439,6,4,0.9892
439,7,4,0.9025
439,8,5,0.3498
439,9,2,0.5596
439,10,3,0.6057
439,11,6,0.5626
439,12,5,0.606
439,13,1,0.4504
439,14,1,0.9527
439,15,1,0.7453
439,16,1,0.8281
440,1,3,0.8345
440,2,7,0.4701
440,3,2,0.3992
440,4,5,0.9666
440,5,2,0.0446
440,6,5,0.0738
440,7,5,0.43
440,8,3,0.7198
440,9,3,0.9841
440,10,4,0.8437
440,11,7,0.6842
440,12,7,0.3211
440,13,3,0.2704
440,14,7,0.2001
440,15,6,0.0474
440,16,3,0.7659
441,1,6,0.9213
441,2,6,0.7894
441,3,5,0.5648
441,4,7,0.4846
441,5,7,0.9259
441,6,3,0.8366
441,7,4,0.2446
441,8,5,0.5839
441,9,6,0.7595
442,1,2,0.1567
442,2,6,0.2891
442,3,7,0.9752
442,4,4,0.4545
442,5,7,0.4671
442,6,3,0.5705
442,7,1,0.1744
442,8,5,0.6645
442,9,7,0.5223
442,10,2,0.0099
442,11,4,0.4828
442,12,1,0.6717
442,13,5,0.3415
442,14,1,0.3501
442,15,7,0.2659
443,1,3,0.8779
443,2,7,0.5172
443,3,7,0.7411
443,4,1,0.4385
443,5,5,0.9266
443,6,4,0.8848
443,7,7,0.8211
443,8,1,0.047
443,9,5,0.7271
443,10,7,0.5432
444,1,4,0.9846
444,2,7,0.8928
444,3,5,0.7079
444,4,7,0.427
444,5,5,0.2754
444,6,1,0.8075
444,7,7,0.2897
444,8,6,0.913
444,9,6,0.3268
444,10,4,0.353
445,1,4,0.4785
445,2,5,0.6873
445,3,1,0.7761
445,4,6,0.1115
445,5,2,0.1233
445,6,2,0.468
445,7,1,0.2524
445,8,4,0.7944
445,9,3,0.7576
445,10,2,0.2779
446,1,5,0.4315
446,2,4,0.3569
446,3,6,0.1338
446,4,7,0.9614
446,5,7,0.1728
446,6,2,0.1443
446,7,1,0.0311
447,1,1,0.6755
447,2,7,0.3627
447,3,7,0.3397
447,4,4,0.2322
447,5,3,0.2263
447,6,7,0.726
447,7,3,0.5045
447,8,4,0.8423
447,9,4,0.667
447,10,2,0.1343
447,11,3,0.3683
447,12,1,0.7391
447,13,1,0.4082
447,14,6,0.3033
447,15,5,0.9366
447,16,2,0.4195
447,17,1,0.283
447,18,5,0.2066
448,1,5,0.9445
448,2,7,0.0029
448,3,4,0.8088
448,4,2,0.4419
448,5,2,0.4076
448,6,4,0.5321
448,7,6,0.96
448,8,5,0.2339
448,9,3,0.7391
448,10,4,0.923
448,11,3,0.8938
448,12,5,0.581
448,13,3,0.2207
449,1,7,0.1345
449,2,2,0.6201
449,3,7,0.8577
449,4,4,0.9254
449,5,5,0.0458
449,6,5,0.7753
449,7,3,0.7574
449,8,4,0.6506
449,9,3,0.8806
450,1,6,0.4017
450,2,6,0.0327
450,3,6,0.1617
450,4,2,0.4232
450,5,7,0.2862
450,6,5,0.0857
450,7,4,0.335
450,8,4,0.1728
450,9,4,0.4263
450,10,5,0.6198
450,11,1,0.9149
450,12,5,0.1215
450,13,5,0.1059
450,14,5,0.7062
450,15,2,0.6887
451,1,2,0.9391
451,2,5,0.7693
451,3,4,0.7052
451,4,7,0.3548
451,5,5,0.8147
451,6,5,0.9654
451,7,1,0.8634
451,8,6,0.7681
454,1,4,0.4543
454,2,6,0.6207
454,3,2,0.2316
454,4,5,0.0227
454,5,6,0.5017
454,6,6,0.1559
455,1,5,0.6742
455,2,1,0.3983
455,3,6,0.2696
455,4,6,0.2422
455,5,5,0.1769
455,6,6,0.0061
455,7,3,0.3479
455,8,6,0.8547
455,9,7,0.9409
455,10,4,0.9763
455,11,6,0.8549
455,12,7,0.5254
455,13,1,0.3792
456,1,3,0.179
456,2,1,0.1047
456,3,4,0.6497
456,4,4,0.7576
456,5,2,0.5197
457,1,1,0.7848
457,2,2,0.7892
457,3,7,0.9646
457,4,3,0.3855
457,5,3,0.4634
457,6,2,0.5661
457,7,1,0.6507
457,8,6,0.4104
457,9,2,0.2275
457,10,2,0.0737
457,11,3,0.9392
457,12,4,0.1205
457,13,5,0.1575
457,14,4,0.0724
457,15,5,0.314
457,16,6,0.0712
457,17,3,0.714
457,18,1,0.5122
458,1,2,0.1818
458,2,4,0.6853
458,3,6,0.4119
458,4,5,0.4007
458,5,3,0.2509
458,6,6,0.3667
458,7,7,0.1135
458,8,3,0.3516
458,9,4,0.8638
459,1,3,0.8434
459,2,2,0.9406
459,3,7,0.9322
459,4,6,0.0457
459,5,7,0.8355
460,1,7,0.7903
460,2,6,0.2447
460,3,2,0.279
460,4,1,0.7614
460,5,4,0.2499
460,6,7,0.1819
460,7,2,0.5007
460,8,1,0.2097
460,9,5,0.3484
460,10,6,0.496
460,11,3,0.862
460,12,6,0.8559
460,13,4,0.4771
460,14,5,0.5705
460,15,3,0.1072
460,16,1,0.1892
461,1,2,0.0463
461,2,5,0.6571
461,3,5,0.4069
461,4,7,0.4369
461,5,2,0.608
461,6,4,0.937
461,7,7,0.1442
461,8,1,0.9928
461,9,2,0.1024
461,10,7,0.9646
461,11,4,0.919
461,12,3,0.7165
461,13,5,0.4545
461,14,4,0.1432
462,1,6,0.3608
462,2,1,0.4139
462,3,3,0.5499
462,4,7,0.5223
462,5,6,0.1531
462,6,6,0.4018
462,7,2,0.3001
462,8,1,0.9471
462,9,2,0.6524
462,10,6,0.2458
462,11,5,0.2573
462,12,6,0.6346
462,13,6,0.2202
462,14,4,0.7308
462,15,3,0.3351
462,16,5,0.0808
463,1,6,0.016
463,2,1,0.223
463,3,4,0.0927
463,4,4,0.6983
463,5,1,0.3528
463,6,2,0.7183
463,7,6,0.5452
463,8,5,0.8315
463,9,6,0.3328
463,10,6,0.899
463,11,2,0.7288
463,12,4,0.7687
463,13,4,0.7761
463,14,3,0.8305
463,15,7,0.4778
463,16,2,0.9539
463,17,5,0.6661
464,1,1,0.6163
464,2,6,0.2541
464,3,5,0.5326
464,4,4,0.7828
464,5,1,0.7187
464,6,2,0.0117
464,7,2,0.8213
464,8,6,0.1649
464,9,3,0.2386
464,10,4,0.2895
464,11,2,0.3787
464,12,7,0.9055
465,1,2,0.0633
465,2,2,0.8595
465,3,5,0.4074
465,4,6,0.7729
465,5,4,0.2472
465,6,7,0.5711
465,7,1,0.0736
465,8,1,0.342
465,9,2,0.8147
465,10,5,0.4715
465,11,7,0.6774
465,12,3,0.156
465,13,4,0.1413
465,14,5,0.6811
465,15,5,0.6126
465,16,6,0.7051
465,17,5,0.0835
468,1,3,0.4207
468,2,6,0.6032
468,3,1,0.8647
468,4,4,0.6748
468,5,6,0.701
468,6,5,0.0984
468,7,6,0.9395
468,8,2,0.4764
468,9,4,0.0389
469,1,3,0.5964
469,2,1,0.5158
469,3,2,0.7274
469,4,2,0.07
469,5,2,0.8798
469,6,7,0.8167
469,7,7,0.4703
469,8,6,0.9258
469,9,5,0.7122
469,10,2,0.5057
470,1,2,0.3931
470,2,2,0.7875
470,3,4,0.7741
470,4,1,0.3659
470,5,1,0.4907
470,6,5,0.8059
470,7,1,0.4024
470,8,1,0.7181
470,9,7,0.2018
470,10,2,0.6406
470,11,6,0.0321
470,12,4,0.6068
470,13,3,0.2562
470,14,2,0.7834
470,15,5,0.6639
471,1,1,0.8087
471,2,3,0.4647
471,3,5,0.6092
471,4,3,0.5504
471,5,1,0.3535
471,6,6,0.1663
471,7,5,0.8938
471,8,7,0.4504
471,9,6,0.0494
471,10,4,0.2985
472,1,6,0.0129
472,2,4,0.2515
472,3,6,0.7346
472,4,6,0.8974
472,5,4,0.89
472,6,7,0.7789
472,7,4,0.1746
473,1,5,0.7721
473,2,2,0.0192
473,3,7,0.3723
473,4,2,0.6475
473,5,6,0.5648
473,6,5,0.1639
474,1,7,0.6586
474,2,2,0.9979
474,3,6,0.8714
474,4,2,0.5509
474,5,1,0.7522
474,6,2,0.8584
474,7,2,0.9943
474,8,7,0.5989
474,9,4,0.133
474,10,6,0.2437
474,11,7,0.4732
474,12,5,0.2226
474,13,1,0.59
475,1,3,0.603
475,2,3,0.2343
475,3,3,0.4351
475,4,4,0.9612
475,5,5,0.5637
475,6,3,0.6734
476,1,6,0.2482
476,2,7,0.291
476,3,7,0.4204
476,4,2,0.8792
476,5,3,0.3082
476,6,1,0.9168
476,7,4,0.167
477,1,5,0.625
477,2,1,0.8348
477,3,6,0.4106
477,4,3,0.4805
477,5,1,0.4454
477,6,6,0.4395
477,7,1,0.227
477,8,2,0.8662
478,1,3,0.0737
478,2,7,0.0497
478,3,1,0.4351
478,4,1,0.2698
478,5,4,0.8985
478,6,5,0.8695
478,7,2,0.0137
478,8,1,0.0986
478,9,5,0.3692
478,10,4,0.6511
478,11,7,0.3008
478,12,1,0.4801
478,13,1,0.4949
478,14,5,0.2052
479,1,1,0.2826
479,2,4,0.4362
479,3,2,0.0108
479,4,1,0.8055
479,5,7,0.0183
479,6,5,0.1852
479,7,5,0.4865
479,8,3,0.7917
479,9,4,0.7803
479,10,7,0.426
479,11,2,0.5707
479,12,5,0.1688
479,13,6,0.9059
479,14,6,0.6143
479,15,2,0.2895
479,16,4,0.974
480,1,7,0.4677
480,2,1,0.2317
480,3,4,0.3062
480,4,7,0.4339
480,5,5,0.4386
480,6,2,0.9989
480,7,6,0.4211
480,8,7,0.843
480,9,6,0.2643
480,10,6,0.5862
480,11,6,0.0437
480,12,6,0.7381
480,13,4,0.1849
480,14,5,0.6998
480,15,7,0.0668
480,16,6,0.701
480,17,1,0.5588
480,18,1,0.1446
480,19,6,0.1699
480,20,7,0.3267
482,1,6,0.6874
482,2,3,0.519
482,3,3,0.3109
482,4,7,0.291
482,5,6,0.7597
482,6,2,0.5599
482,7,2,0.0259
483,1,1,0.7605
483,2,6,0.1768
483,3,3,0.4595
483,4,6,0.7451
483,5,4,0.6598
483,6,5,0.161
483,7,6,0.0881
483,8,5,0.7436
483,9,7,0.3284
484,1,5,0.7414
484,2,6,0.3309
484,3,4,0.2081
484,4,7,0.5193
484,5,4,0.2153
484,6,2,0.198
484,7,1,0.1353
484,8,7,0.2006
484,9,7,0.8877
484,10,1,0.7355
484,11,5,0.4564
484,12,1,0.664
484,13,7,0.5004
484,14,7,0.4279
484,15,3,0.8753
484,16,3,0.7319
484,17,2,0.082
484,18,7,0.777
485,1,5,0.5691
485,2,5,0.2515
485,3,2,0.0978
485,4,4,0.7643
485,5,3,0.559
485,6,2,0.6294
485,7,4,0.9608
485,8,3,0.3472
485,9,4,0.2307
485,10,1,0.6398
485,11,1,0.2376
485,12,4,0.0269
485,13,3,0.5493
485,14,2,0.4372
487,1,2,0.0842
487,2,3,0.7431
487,3,5,0.3065
487,4,5,0.7722
487,5,1,0.8105
487,6,7,0.1094
487,7,5,0.8087
487,8,1,0.6563
487,9,4,0.7865
487,10,7,0.4826
487,11,2,0.1335
487,12,2,0.4286
487,13,1,0.7436
487,14,6,0.8572
487,15,6,0.0821
487,16,3,0.7012
487,17,6,0.2474
487,18,2,0.0114
488,1,1,0.368
488,2,7,0.0174
488,3,1,0.3764
488,4,4,0.2157
488,5,5,0.9691
490,1,6,0.5225
490,2,6,0.5023
490,3,4,0.7586
490,4,7,0.2117
490,5,2,0.5051
490,6,6,0.271
490,7,5,0.6151
490,8,3,0.8178
490,9,3,0.0014
490,10,7,0.9074
490,11,7,0.253
490,12,6,0.5209
490,13,7,0.3058
490,14,6,0.4034
491,1,3,0.1647
491,2,6,0.9825
491,3,1,0.8364
491,4,2,0.8165
491,5,4,0.194
491,6,3,0.0797
491,7,4,0.8017
491,8,3,0.1839
491,9,4,0.0041
491,10,4,0.0902
491,11,3,0.3388
491,12,3,0.7307
491,13,3,0.5941
491,14,6,0.6309
491,15,1,0.4308
491,16,3,0.6894
492,1,4,0.8579
492,2,5,0.1539
492,3,7,0.149
492,4,3,0.0996
492,5,6,0.8747
492,6,3,0.1705
492,7,4,0.3275
492,8,2,0.3931
493,1,4,0.9571
493,2,7,0.7411
493,3,4,0.5032
493,4,4,0.5756
493,5,6,0.7826
493,6,3,0.3848
493,7,1,0.1099
493,8,6,0.7431
493,9,1,0.2254
493,10,2,0.4942
493,11,3,0.2766
493,12,1,0.8671
493,13,4,0.5778
493,14,4,0.6988
493,15,1,0.7615
493,16,1,0.7248
493,17,3,0.2943
493,18,4,0.0414
493,19,5,0.2781
493,20,5,0.2349
494,1,5,0.8493
494,2,3,0.1094
494,3,6,0.5918
494,4,1,0.1918
494,5,3,0.743
494,6,4,0.4989
494,7,4,0.1103
494,8,3,0.2984
494,9,3,0.465
494,10,3,0.874
494,11,4,0.8161
494,12,6,0.6424
494,13,7,0.9496
494,14,7,0.0658
494,15,6,0.1698
494,16,4,0.9688
494,17,6,0.2154
494,18,5,0.2226
494,19,5,0.715
494,20,2,0.1853
495,1,2,0.0663
495,2,4,0.418
495,3,2,0.4798
495,4,3,0.8343
495,5,3,0.6385
495,6,4,0.9912
495,7,2,0.9786
495,8,1,0.5796
495,9,6,0.5709
496,1,1,0.998
496,2,1,0.9405
496,3,4,0.9815
496,4,3,0.7794
496,5,3,0.6515
496,6,2,0.9708
496,7,1,0.4257
496,8,5,0.6431
496,9,4,0.8422
496,10,5,0.5746
496,11,5,0.3468
496,12,7,0.923
496,13,6,0.4553
497,1,3,0.4746
497,2,6,0.4371
497,3,2,0.0305
497,4,3,0.0609
497,5,1,0.9311
497,6,5,0.642
497,7,3,0.5993
497,8,5,0.4533
497,9,5,0.6558
497,10,5,0.2193
497,11,5,0.357
497,12,5,0.8237
497,13,5,0.5255
497,14,7,0.5552
497,15,6,0.9709
497,16,6,0.0573
497,17,3,0.4572
497,18,6,0.613
497,19,1,0.8545
499,1,5,0.8277
499,2,4,0.2314
499,3,3,0.5603
499,4,6,0.54
499,5,5,0.6519
500,1,7,0.764
500,2,3,0.007
500,3,1,0.9587
500,4,7,0.4968
500,5,5,0.6723
500,6,2,0.7193
500,7,5,0.0963
500,8,4,0.5638
500,9,7,0.9421
500,10,7,0.271
500,11,3,0.8444
500,12,4,0.9745
500,13,4,0.0007
500,14,6,0.2799
501,1,4,0.4519
501,2,1,0.1038
501,3,4,0.6683
501,4,3,0.3245
501,5,5,0.8219
501,6,3,0.3641
501,7,1,0.5554
501,8,2,0.0594
501,9,5,0.6105
502,1,6,0.5125
502,2,6,0.8402
502,3,4,0.8949
502,4,7,0.6796
502,5,7,0.6221
502,6,1,0.8401
503,1,5,0.7595
503,2,4,0.7278
503,3,6,0.1835
503,4,1,0.0772
503,5,6,0.8056
503,6,3,0.8506
503,7,6,0.9495
503,8,7,0.2853
503,9,6,0.5372
503,10,7,0.9076
503,11,2,0.3748
503,12,7,0.434
503,13,1,0.7097
503,14,4,0.1875
503,15,4,0.1938
503,16,4,0.7907
503,17,2,0.7876
503,18,7,0.6074
504,1,3,0.5694
504,2,7,0.2109
504,3,1,0.6537
504,4,1,0.941
504,5,7,0.3664
504,6,4,0.4054
504,7,2,0.0294
504,8,4,0.2549
504,9,7,0.9035
504,10,5,0.0838
504,11,2,0.0756
504,12,6,0.6312
504,13,7,0.4691
504,14,6,0.1756
504,15,1,0.8715
504,16,2,0.4327
504,17,6,0.5232
505,1,5,0.1819
505,2,6,0.3604
505,3,2,0.0468
505,4,7,0.3863
505,5,1,0.61
505,6,1,0.9581
505,7,5,0.8156
505,8,4,0.5289
505,9,4,0.5797
505,10,3,0.0944
505,11,2,0.5773
505,12,1,0.1294
505,13,1,0.8934
505,14,6,0.8045
505,15,6,0.1626
505,16,1,0.1456
505,17,4,0.5248
506,1,6,0.0291
506,2,7,0.1709
506,3,4,0.6071
506,4,3,0.352
506,5,1,0.1507
506,6,2,0.7985
506,7,7,0.8081
506,8,2,0.3516
506,9,6,0.9169
507,1,6,0.5382
507,2,5,0.6937
507,3,3,0.872
507,4,7,0.0958
507,5,2,0.8793
507,6,6,0.4107
508,1,1,0.6906
508,2,7,0.1807
508,3,5,0.5449
508,4,1,0.9326
508,5,4,0.6156
508,6,6,0.6058
508,7,1,0.0915
508,8,2,0.787
508,9,5,0.5228
508,10,1,0.1771
508,11,6,0.4494
508,12,1,0.301
508,13,1,0.7297
508,14,1,0.8153
508,15,3,0.6252
508,16,7,0.154
509,1,7,0.5628
509,2,6,0.7638
509,3,1,0.8781
509,4,2,0.411
509,5,4,0.7175
509,6,6,0.1585
509,7,6,0.3848
509,8,7,0.7554
509,9,4,0.6992
509,10,6,0.3253
509,11,6,0.0122
509,12,7,0.8021
509,13,4,0.9794
509,14,5,0.7583
509,15,1,0.761
509,16,1,0.8328
509,17,2,0.0538
509,18,1,0.0056
510,1,7,0.56
510,2,7,0.7058
510,3,2,0.4321
510,4,6,0.5304
510,5,4,0.2893
510,6,6,0.3062
510,7,1,0.8826
510,8,5,0.1995
510,9,6,0.0191
511,1,5,0.521
511,2,5,0.7271
511,3,1,0.1812
511,4,6,0.7527
511,5,5,0.2211
511,6,2,0.7427
511,7,2,0.1362
511,8,5,0.2684
511,9,7,0.9897
511,10,4,0.8753
511,11,3,0.2019
511,12,6,0.0096
511,13,2,0.8653
511,14,7,0.2435
511,15,4,0.7872
511,16,2,0.8735
511,17,4,0.4544
511,18,2,0.8278
513,1,3,0.916
513,2,6,0.2862
513,3,1,0.6094
513,4,6,0.0005
513,5,2,0.0749
513,6,4,0.85
513,7,3,0.7202
513,8,7,0.5749
513,9,2,0.2425
513,10,6,0.1942
513,11,4,0.4099
513,12,5,0.622
514,1,6,0.0362
514,2,3,0.1912
514,3,6,0.4923
514,4,7,0.6314
514,5,3,0.7954
514,6,5,0.3305
514,7,2,0.1671
514,8,7,0.227
514,9,5,0.6762
514,10,3,0.7233
514,11,5,0.4659
514,12,1,0.4899
514,13,6,0.4838
514,14,4,0.1232
514,15,6,0.9259
514,16,5,0.527
514,17,7,0.8231
514,18,6,0.3636
514,19,7,0.8923
514,20,2,0.3682
515,1,5,0.0794
515,2,3,0.3786
515,3,5,0.7349
515,4,4,0.0584
515,5,3,0.8235
515,6,1,0.5273
515,7,5,0.6896
517,1,4,0.8564
517,2,4,0.7931
517,3,7,0.7427
517,4,7,0.4462
517,5,7,0.2024
517,6,3,0.5575
517,7,3,0.1613
517,8,4,0.0347
517,9,1,0.83
517,10,6,0.9693
518,1,3,0.701
518,2,1,0.5538
518,3,3,0.514
518,4,3,0.3143
518,5,2,0.5306
518,6,7,0.8945
518,7,2,0.0451
518,8,1,0.1141
518,9,7,0.1639
518,10,6,0.8373
519,1,3,0.5553
519,2,6,0.839
519,3,2,0.1736
519,4,3,0.8057
519,5,7,0.0876
521,1,5,0.4091
521,2,1,0.2691
521,3,7,0.1001
521,4,2,0.8296
521,5,3,0.5879
521,6,4,0.9851
521,7,5,0.302
521,8,4,0.4944
521,9,6,0.7635
521,10,7,0.9971
522,1,5,0.4457
522,2,4,0.4179
522,3,6,0.3164
522,4,3,0.9867
522,5,5,0.8272
522,6,6,0.9251
522,7,6,0.6655
523,1,7,0.8509
523,2,7,0.3667
523,3,6,0.6733
523,4,6,0.5654
523,5,5,0.3372
523,6,6,0.007
523,7,4,0.5136
523,8,6,0.396
524,1,2,0.107
524,2,7,0.4189
524,3,1,0.8729
524,4,2,0.9842
524,5,5,0.0215
524,6,2,0.6204
524,7,2,0.798
524,8,4,0.8377
524,9,2,0.9928
524,10,5,0.2867
524,11,4,0.3883
524,12,6,0.3013
524,13,7,0.2681
524,14,7,0.7245
525,1,3,0.4925
525,2,2,0.837
525,3,3,0.6704
525,4,7,0.4998
525,5,6,0.0767
525,6,6,0.2499
525,7,6,0.7717
525,8,3,0.6487
525,9,7,0.192
525,10,4,0.4119
525,11,7,0.6651
525,12,1,0.405
525,13,3,0.4989
525,14,7,0.2232
525,15,7,0.0596
525,16,4,0.8935
525,17,6,0.5146
525,18,2,0.5383
525,19,4,0.067
526,1,3,0.4452
526,2,7,0.996
526,3,4,0.9626
526,4,6,0.7779
526,5,5,0.6416
526,6,6,0.6983
526,7,7,0.8551
526,8,4,0.2166
526,9,2,0.2245
526,10,4,0.9459
527,1,6,0.4235
527,2,7,0.506
527,3,4,0.4285
527,4,4,0.567
527,5,5,0.6522
527,6,4,0.2377
527,7,7,0.4286
527,8,3,0.5264
527,9,1,0.7501
527,10,1,0.548
527,11,3,0.6594
527,12,3,0.6137
527,13,5,0.9367
527,14,3,0.1785
527,15,5,0.8004
527,16,4,0.6902
528,1,4,0.3905
528,2,6,0.18
528,3,5,0.5195
528,4,3,0.9468
528,5,5,0.4832
528,6,7,0.3269
528,7,1,0.1978
528,8,1,0.4082
528,9,5,0.1835
528,10,7,0.8193
528,11,7,0.691
528,12,3,0.2871
528,13,1,0.0969
528,14,2,0.9456
528,15,7,0.6702
528,16,1,0.4804
528,17,5,0.9196
528,18,5,0.1495
528,19,5,0.4357
528,20,6,0.3802
531,1,6,0.0694
531,2,3,0.876
531,3,1,0.9993
531,4,1,0.5448
531,5,1,0.4948
531,6,2,0.5053
531,7,3,0.389
531,8,2,0.232
531,9,2,0.2124
531,10,3,0.9408
531,11,6,0.5357
531,12,7,0.5517
531,13,3,0.6286
531,14,2,0.609
531,15,3,0.1393
531,16,5,0.9613
531,17,2,0.4415
531,18,3,0.9091
531,19,1,0.3816
532,1,3,0.574
532,2,3,0.6638
532,3,2,0.7879
532,4,6,0.0604
532,5,2,0.3293
533,1,7,0.403
533,2,7,0.3224
533,3,4,0.8535
533,4,1,0.07
533,5,1,0.1306
533,6,5,0.915
533,7,2,0.0362
533,8,7,0.3942
533,9,6,0.93
533,10,2,0.9139
533,11,3,0.6445
533,12,5,0.2399
533,13,7,0.7981
533,14,4,0.408
533,15,2,0.882
533,16,3,0.7751
533,17,6,0.2175
533,18,1,0.4195
533,19,3,0.981
534,1,1,0.5206
534,2,2,0.4452
534,3,2,0.2284
534,4,5,0.4495
534,5,6,0.1204
534,6,4,0.269
534,7,1,0.3314
534,8,4,0.6254
534,9,3,0.1082
534,10,5,0.5247
536,1,2,0.9129
536,2,7,0.7764
536,3,1,0.2998
536,4,1,0.0402
536,5,1,0.3426
536,6,3,0.4851
536,7,7,0.5957
536,8,3,0.9715
536,9,2,0.9586
536,10,2,0.1308
536,11,4,0.4628
536,12,5,0.6042
536,13,5,0.8168
536,14,5,0.61
536,15,5,0.679
536,16,4,0.3818
536,17,6,0.0483
536,18,6,0.6219
536,19,7,0.871
537,1,7,0.6217
537,2,2,0.2837
537,3,6,0.1772
537,4,1,0.1565
537,5,1,0.0641
537,6,3,0.1183
537,7,2,0.5126
537,8,3,0.6128
537,9,4,0.4028
537,10,4,0.1838
537,11,7,0.1493
537,12,6,0.4941
538,1,6,0.6449
538,2,6,0.1275
538,3,4,0.4332
538,4,1,0.4173
538,5,1,0.6404
539,1,6,0.2143
539,2,5,0.1101
539,3,7,0.6721
539,4,6,0.2351
539,5,2,0.762
540,1,4,0.063
540,2,3,0.2586
540,3,2,0.3531
540,4,7,0.7333
540,5,2,0.8977
540,6,5,0.231
540,7,3,0.3053
540,8,7,0.4723
540,9,2,0.217
540,10,6,0.2302
540,11,2,0.7616
540,12,3,0.6974
541,1,3,0.4786
541,2,3,0.1633
541,3,5,0.0199
541,4,1,0.6118
541,5,6,0.9245
541,6,7,0.4191
541,7,6,0.1593
541,8,7,0.1098
541,9,6,0.4868
541,10,5,0.4056
541,11,7,0.4032
541,12,3,0.4913
541,13,5,0.968
541,14,5,0.3729
541,15,1,0.7827
541,16,3,0.3491
541,17,5,0.8178
541,18,4,0.5687
542,1,6,0.6331
542,2,7,0.2844
542,3,5,0.4406
542,4,4,0.8763
542,5,3,0.6298
542,6,7,0.3976
542,7,2,0.4477
542,8,4,0.0682
542,9,1,0.4603
542,10,5,0.8984
542,11,4,0.353
542,12,3,0.4488
542,13,3,0.1445
542,14,1,0.0581
542,15,1,0.0896
542,16,6,0.3424
542,17,1,0.5504
542,18,1,0.5973
544,1,5,0.1489
544,2,7,0.0106
544,3,4,0.5324
544,4,7,0.1722
544,5,3,0.6568
544,6,2,0.336
544,7,5,0.707
544,8,2,0.4577
544,9,2,0.1111
544,10,3,0.8444
544,11,6,0.9465
544,12,5,0.2903
544,13,3,0.5084
545,1,4,0.9693
545,2,7,0.803
545,3,1,0.3917
545,4,7,0.1694
545,5,1,0.927
545,6,5,0.3844
545,7,6,0.7698
545,8,7,0.9417
545,9,1,0.8303
545,10,3,0.1312
545,11,2,0.4483
545,12,6,0.3138
547,1,7,0.8204
547,2,1,0.868
547,3,6,0.6086
547,4,4,0.9216
547,5,1,0.4311
547,6,5,0.1722
547,7,3,0.9298
547,8,6,0.4765
547,9,6,0.0128
547,10,3,0.5005
547,11,1,0.4088
547,12,6,0.9117
547,13,6,0.413
547,14,4,0.6369
547,15,2,0.1348
547,16,5,0.3466
547,17,5,0.6668
547,18,5,0.4377
547,19,7,0.9003
547,20,3,0.7112
548,1,3,0.9924
548,2,5,0.3421
548,3,4,0.115
548,4,5,0.0357
548,5,4,0.5849
548,6,4,0.8207
548,7,5,0.0404
548,8,6,0.2928
548,9,1,0.5531
548,10,7,0.7207
548,11,5,0.7076
548,12,3,0.9216
548,13,1,0.872
548,14,1,0.3804
549,1,5,0.5609
549,2,6,0.0096
549,3,1,0.1394
549,4,1,0.0697
549,5,6,0.3146
549,6,5,0.4475
549,7,6,0.8913
550,1,6,0.4067
550,2,4,0.8537
550,3,5,0.5959
550,4,2,0.6742
550,5,3,0.5671
550,6,7,0.9106
551,1,3,0.0805
551,2,5,0.7944
551,3,7,0.8725
551,4,1,0.2685
551,5,3,0.4459
551,6,2,0.6644
551,7,6,0.6035
551,8,7,0.4357
551,9,1,0.9523
551,10,5,0.1494
551,11,2,0.5484
551,12,2,0.2237
551,13,1,0.7273
551,14,6,0.3403
551,15,4,0.2876
