wave_id,study_id,respondent_id,wave_date,employment_status,job_sector,weekly_hours,gross_monthly_usd,job_satisfaction,financial_anxiety
1064,6,776,2021-10-25,Unemployed,Retail,0,668.18,0.7152,0.0857
1065,6,644,2021-07-01,Part-time,Public Sector,45.79,908.76,0.7396,0.5053
1066,6,644,2021-07-12,Part-time,Construction,29.58,1343.17,0.6358,0.4153
1067,6,644,2021-09-05,Part-time,Education,5.24,3442.18,0.3177,0.314
1068,6,644,2021-10-25,Retired,Education,0,1130.06,0.2946,0.6659
1069,6,668,2021-07-01,Student,Technology,31.07,3355.59,0.9333,0.5708
1070,6,668,2021-07-12,Student,Education,27.67,1650.55,0.5622,0.6789
1071,6,668,2021-09-05,Student,Retail,40.87,1712.15,0.6352,0.474
1072,6,668,2021-10-25,Student,Healthcare,34.09,2166.67,0.7642,0.5883
1073,6,457,2021-07-01,Unemployed,Technology,0,179.2,0.268,0.5806
1074,6,457,2021-07-12,Unemployed,Manufacturing,0,670.56,0.3472,0.2983
1075,6,457,2021-09-05,Unemployed,Manufacturing,0,717.99,0.1873,0.9953
1076,6,457,2021-10-25,Unemployed,Healthcare,0,893.81,0.5024,0.2604
1077,6,349,2021-07-01,Part-time,Healthcare,2.33,1906.52,0.2123,0.3005
1078,6,349,2021-07-12,Part-time,Finance,2.14,2063.31,0.5581,0.3768
1079,6,349,2021-09-05,Part-time,Hospitality,45.65,2530.62,0.2223,0.6489
1080,6,349,2021-10-25,Part-time,Public Sector,31.06,1464.36,0.908,0.16
1081,6,580,2021-07-01,Retired,Hospitality,0,222.49,0.3562,0.6927
1082,6,580,2021-07-12,Retired,Construction,0,782.73,0.303,0.551
1083,6,580,2021-09-05,Retired,Technology,0,57.03,0.364,0.1199
1084,6,580,2021-10-25,Full-time,Construction,48.09,7133.35,0.2774,0.2688
1085,6,347,2021-07-01,Unemployed,Hospitality,0,697.73,0.4425,0.6605
1086,6,347,2021-07-12,Unemployed,Manufacturing,0,1098.25,0.1447,0.4247
1087,6,347,2021-09-05,Student,Finance,39.39,1941.07,0.326,0.5605
1088,6,347,2021-10-25,Student,Hospitality,32.78,2258.85,0.0794,0.1176
1089,6,462,2021-07-01,Self-employed,Finance,6.85,1764.66,0.6362,0.5633
1090,6,462,2021-07-12,Self-employed,Public Sector,43.53,2209.27,0.2178,0.8372
1091,6,462,2021-09-05,Self-employed,Manufacturing,34.84,2158.16,0.4837,0.4799
1092,6,462,2021-10-25,Self-employed,Education,31.54,1154.89,0.0044,0.3466
1093,6,323,2021-07-01,Unemployed,Finance,0,1032.87,0.5927,0.0527
1094,6,323,2021-07-12,Unemployed,Manufacturing,0,5.71,0.5768,0.5914
1095,6,323,2021-09-05,Retired,Hospitality,0,1168.04,0.8772,0.6524
1096,6,323,2021-10-25,Retired,Healthcare,0,851.09,0.7013,0.4426
1097,6,306,2021-07-01,Full-time,Technology,17.45,6734.95,0.0374,0.1765
1098,6,306,2021-07-12,Student,Education,47.46,3768.33,0.5504,0.3845
1099,6,306,2021-09-05,Student,Public Sector,26.34,634.61,0.7005,0.7171
1100,6,306,2021-10-25,Student,Finance,8.9,1148.82,0.2061,0.3988
1101,6,544,2021-07-01,Full-time,Finance,3.58,3349.99,0.5672,0.3199
1102,6,544,2021-07-12,Full-time,Hospitality,36.04,3758.45,0.0133,0.6995
1103,6,544,2021-09-05,Full-time,Construction,25.7,11335.86,0.5335,0.1027
1104,6,544,2021-10-25,Full-time,Manufacturing,30.28,2376.57,0.9914,0.8375
1105,6,290,2021-07-01,Self-employed,Education,44.21,2033.66,0.7786,0.8602
1106,6,290,2021-07-12,Self-employed,Construction,7.34,509.23,0.4624,0.9655
1107,6,290,2021-09-05,Self-employed,Construction,15.3,3308.26,0.6584,0.6052
1108,6,290,2021-10-25,Self-employed,Hospitality,30.91,2536.44,0.1705,0.0624
1109,6,170,2021-07-01,Part-time,Technology,33.61,2332.23,0.707,0.7732
1110,6,170,2021-07-12,Part-time,Finance,29.03,2337.98,0.4901,0.2552
1111,6,170,2021-09-05,Part-time,Construction,41.93,2158.59,0.8557,0.7724
1112,6,170,2021-10-25,Part-time,Retail,37.12,1181.29,0.0966,0.2166
1113,6,251,2021-07-01,Student,Retail,48.99,1839.93,0.6154,0.1305
1114,6,251,2021-07-12,Student,Technology,0.72,1556.7,0.2798,0.1439
1115,6,251,2021-09-05,Student,Public Sector,10.6,667.47,0.8979,0.7
1116,6,251,2021-10-25,Student,Hospitality,5.72,722.07,0.2526,0.058
1117,6,9,2021-07-01,Part-time,Manufacturing,10.24,1310.93,0.6436,0.607
1118,6,9,2021-07-12,Part-time,Construction,15.8,1533.36,0.0656,0.8207
1119,6,9,2021-09-05,Part-time,Finance,18.3,2004.57,0.0289,0.4086
1120,6,9,2021-10-25,Part-time,Education,5.28,3818.24,0.6268,0.5948
1121,6,591,2021-07-01,Unemployed,Construction,0,354.76,0.6125,0.1389
1122,6,591,2021-07-12,Unemployed,Technology,0,1117.39,0.1912,0.8641
1123,6,591,2021-09-05,Unemployed,Public Sector,0,1049.73,0.0232,0.5034
1124,6,591,2021-10-25,Student,Healthcare,20.42,2874.12,0.5541,0.5273
1125,6,145,2021-07-01,Retired,Manufacturing,0,821.4,0.0049,0.0889
1126,6,145,2021-07-12,Retired,Public Sector,0,1002.08,0.6926,0.7577
1127,6,145,2021-09-05,Retired,Finance,0,1023.3,0.9833,0.1415
1128,6,145,2021-10-25,Retired,Manufacturing,0,125.75,0.5596,0.8864
1129,6,115,2021-07-01,Full-time,Construction,39.68,7545.16,0.4579,0.3225
1130,6,115,2021-07-12,Full-time,Manufacturing,38.43,10066.41,0.6447,0.2779
1131,6,115,2021-09-05,Full-time,Hospitality,22.02,3053.37,0.7303,0.7377
1132,6,115,2021-10-25,Full-time,Construction,8.62,5139.94,0.1962,0.4637
1133,6,244,2021-07-01,Retired,Finance,0,788.04,0.5063,0.4786
1134,6,244,2021-07-12,Retired,Finance,0,1160.58,0.071,0.301
1135,6,244,2021-09-05,Retired,Technology,0,740.18,0.7408,0.2148
1136,6,244,2021-10-25,Retired,Finance,0,559.42,0.5165,0.8193
1137,6,259,2021-07-01,Full-time,Public Sector,49.11,2750.96,0.6572,0.6563
1138,6,259,2021-07-12,Full-time,Manufacturing,34.16,4537.69,0.4299,0.7117
1139,6,259,2021-09-05,Full-time,Retail,22.73,7286.2,0.6518,0.1975
1140,6,259,2021-10-25,Full-time,Education,3.24,2209.85,0.4104,0.2876
1141,6,473,2021-07-01,Full-time,Education,32.85,4880.97,0.3264,0.1893
1142,6,473,2021-07-12,Full-time,Construction,41.73,3209.71,0.2246,0.4262
1143,6,473,2021-09-05,Full-time,Retail,3.57,5462.12,0.2295,0.6813
1144,6,473,2021-10-25,Full-time,Technology,20.93,5968.47,0.5312,0.0736
1145,6,680,2021-07-01,Part-time,Finance,35.52,1449.03,0.7612,0.1927
1146,6,680,2021-07-12,Self-employed,Public Sector,24.13,1944.86,0.2825,0.2445
1147,6,680,2021-09-05,Self-employed,Hospitality,24.57,2520.64,0.4892,0.4316
1148,6,680,2021-10-25,Self-employed,Healthcare,38.77,3400.15,0.7454,0.9904
1149,6,240,2021-07-01,Full-time,Public Sector,10.19,3003.97,0.4638,0.4115
1150,6,240,2021-07-12,Full-time,Public Sector,43.95,7976.62,0.2847,0.952
1151,6,240,2021-09-05,Full-time,Retail,41.03,7804.26,0.9641,0.4065
1152,6,240,2021-10-25,Full-time,Construction,6.97,2540.32,0.8125,0.2193
1153,6,64,2021-07-01,Student,Education,20.79,924.26,0.5416,0.6135
1154,6,64,2021-07-12,Student,Hospitality,14.07,2023.32,0.633,0.4191
1155,6,64,2021-09-05,Student,Technology,0.88,2425.94,0.2153,0.7166
1156,6,64,2021-10-25,Student,Healthcare,23.5,567.5,0.1787,0.2664
1157,6,535,2021-07-01,Full-time,Education,45.2,4197.7,0.069,0.565
1158,6,535,2021-07-12,Full-time,Hospitality,14.36,2222.57,0.4093,0.4303
1159,6,535,2021-09-05,Full-time,Public Sector,11.45,5991.08,0.1842,0.2589
1160,6,535,2021-10-25,Full-time,Construction,18.13,7246.5,0.1968,0.4876
1161,6,484,2021-07-01,Full-time,Construction,6.63,9288.44,0.2348,0.6685
1162,6,484,2021-07-12,Full-time,Technology,40.6,3130.77,0.7018,0.4583
1163,6,484,2021-09-05,Full-time,Hospitality,44.93,8667.49,0.3124,0.5832
1164,6,484,2021-10-25,Full-time,Construction,16.57,8800.19,0.2332,0.1308
1165,6,272,2021-07-01,Full-time,Technology,37.22,4817.39,0.5826,0.6525
1166,6,272,2021-07-12,Full-time,Construction,46.1,1647.86,0.0331,0.3202
1167,6,272,2021-09-05,Full-time,Retail,13.87,1864.58,0.9182,0.0763
1168,6,272,2021-10-25,Full-time,Education,9.06,9869.3,0.5685,0.9725
1169,6,34,2021-07-01,Unemployed,Education,0,479.18,0.6248,0.7044
1170,6,34,2021-07-12,Unemployed,Finance,0,1104.29,0.739,0.2698
1171,6,34,2021-09-05,Unemployed,Retail,0,549.99,0.0102,0.5574
1172,6,34,2021-10-25,Unemployed,Retail,0,450.08,0.4888,0.0297
1173,6,415,2021-07-01,Unemployed,Education,0,399.57,0.1274,0.4424
1174,6,415,2021-07-12,Unemployed,Education,0,733.54,0.334,0.033
1175,6,415,2021-09-05,Unemployed,Finance,0,97.98,0.6905,0.8732
1176,6,415,2021-10-25,Unemployed,Hospitality,0,834.05,0.4136,0.0772
1177,6,300,2021-07-01,Part-time,Education,3.8,2507.04,0.6971,0.3554
1178,6,300,2021-07-12,Part-time,Finance,37.82,2921.13,0.3572,0.3533
1179,6,300,2021-09-05,Part-time,Healthcare,6.83,1978.02,0.1367,0.9458
1180,6,300,2021-10-25,Part-time,Finance,27.52,2652.96,0.875,0.0502
1181,6,196,2021-07-01,Self-employed,Hospitality,9.14,3192.43,0.6296,0.1298
1182,6,196,2021-07-12,Self-employed,Construction,36.06,2706.63,0.5806,0.2431
1183,6,196,2021-09-05,Full-time,Technology,17.87,4609.67,0.1546,0.1036
1184,6,196,2021-10-25,Full-time,Healthcare,12.05,10086.35,0.5128,0.3319
1185,6,617,2021-07-01,Full-time,Education,4.81,2185.36,0.5004,0.6937
1186,6,617,2021-07-12,Full-time,Public Sector,19.89,7043.69,0.1592,0.0553
1187,6,617,2021-09-05,Full-time,Construction,20.98,9208.69,0.2934,0.0768
1188,6,617,2021-10-25,Full-time,Healthcare,29.14,2355.05,0.2993,0.2333
1189,6,307,2021-07-01,Part-time,Healthcare,38.14,2511.22,0.8803,0.4803
1190,6,307,2021-07-12,Part-time,Finance,29.24,2289.04,0.3776,0.7966
1191,6,307,2021-09-05,Part-time,Manufacturing,4.81,1552.27,0.7337,0.5235
1192,6,307,2021-10-25,Part-time,Retail,47.1,3289.45,0.5795,0.634
1193,6,444,2021-07-01,Full-time,Hospitality,23.71,8038.93,0.5214,0.8923
1194,6,444,2021-07-12,Full-time,Healthcare,25.1,7700.99,0.2605,0.236
1195,6,444,2021-09-05,Full-time,Hospitality,48.81,2969.37,0.1828,0.4952
1196,6,444,2021-10-25,Full-time,Retail,34.6,3408.65,0.9842,0.9064
1197,6,374,2021-07-01,Unemployed,Finance,0,1046.03,0.7755,0.285
1198,6,374,2021-07-12,Unemployed,Manufacturing,0,72.94,0.519,0.684
1199,6,374,2021-09-05,Unemployed,Education,0,646.33,0.904,0.8125
1200,6,374,2021-10-25,Unemployed,Technology,0,677.01,0.7395,0.8359
1201,6,720,2021-07-01,Retired,Retail,0,185.7,0.1776,0.5965
1202,6,720,2021-07-12,Retired,Public Sector,0,1027.81,0.064,0.0222
1203,6,720,2021-09-05,Retired,Hospitality,0,916.51,0.6896,0.7693
1204,6,720,2021-10-25,Retired,Hospitality,0,396.34,0.1195,0.8956
1205,6,286,2021-07-01,Full-time,Public Sector,12.46,11177.47,0.8454,0.0377
1206,6,286,2021-07-12,Full-time,Finance,19.43,2036.71,0.4132,0.0923
1207,6,286,2021-09-05,Full-time,Manufacturing,36.84,5055.18,0.033,0.6469
1208,6,286,2021-10-25,Full-time,Hospitality,30.82,6329.53,0.5395,0.9926
1209,6,396,2021-07-01,Self-employed,Technology,38.36,2767.81,0.3218,0.7894
1210,6,396,2021-07-12,Full-time,Technology,42.48,3447.87,0.169,0.0834
1211,6,396,2021-09-05,Full-time,Public Sector,17.81,1659.27,0.1842,0.6264
1212,6,396,2021-10-25,Full-time,Manufacturing,23.0,1646.25,0.8492,0.5115
1213,6,392,2021-07-01,Part-time,Healthcare,38.63,2962.67,0.8934,0.556
1214,6,392,2021-07-12,Part-time,Healthcare,13.73,3532.15,0.044,0.6755
1215,6,392,2021-09-05,Part-time,Technology,39.22,518.43,0.133,0.7633
1216,6,392,2021-10-25,Part-time,Construction,25.64,2356.43,0.1389,0.2434
1217,6,198,2021-07-01,Student,Manufacturing,30.3,3882.39,0.4227,0.5301
1218,6,198,2021-07-12,Student,Retail,7.8,2513.23,0.7843,0.0783
1219,6,198,2021-09-05,Student,Technology,27.96,1720.4,0.6195,0.6078
1220,6,198,2021-10-25,Student,Technology,28.8,1008.56,0.8554,0.4763
1221,6,766,2021-07-01,Full-time,Healthcare,44.55,4656.65,0.1281,0.9835
1222,6,766,2021-07-12,Full-time,Healthcare,5.73,4308.16,0.5814,0.4097
1223,6,766,2021-09-05,Full-time,Healthcare,10.46,11175.62,0.3459,0.3676
1224,6,766,2021-10-25,Full-time,Finance,39.3,9402.18,0.0094,0.1242
1225,6,361,2021-07-01,Unemployed,Education,0,2.95,0.5135,0.3552
1226,6,361,2021-07-12,Unemployed,Manufacturing,0,1103.23,0.0007,0.1622
1227,6,361,2021-09-05,Unemployed,Healthcare,0,389.19,0.2829,0.1213
1228,6,361,2021-10-25,Unemployed,Education,0,421.97,0.9611,0.4088
1229,6,787,2021-07-01,Full-time,Retail,29.43,3990.37,0.693,0.7164
1230,6,787,2021-07-12,Full-time,Retail,44.36,6185.37,0.0798,0.9966
1231,6,787,2021-09-05,Retired,Manufacturing,0,514.48,0.5208,0.5844
1232,6,787,2021-10-25,Retired,Healthcare,0,1107.3,0.7774,0.2894
1233,6,574,2021-07-01,Unemployed,Education,0,688.12,0.7354,0.9325
1234,6,574,2021-07-12,Unemployed,Construction,0,698.62,0.1956,0.7704
1235,6,574,2021-09-05,Unemployed,Manufacturing,0,425.41,0.438,0.3847
1236,6,574,2021-10-25,Retired,Public Sector,0,640.37,0.8621,0.1769
1237,6,219,2021-07-01,Student,Manufacturing,41.3,1387.41,0.9138,0.9095
1238,6,219,2021-07-12,Student,Public Sector,16.32,1960.94,0.6323,0.9494
1239,6,219,2021-09-05,Student,Finance,45.32,803.93,0.1489,0.2024
1240,6,219,2021-10-25,Student,Manufacturing,23.59,3227.47,0.5564,0.47
1241,6,76,2021-07-01,Unemployed,Construction,0,581.04,0.0046,0.1945
1242,6,76,2021-07-12,Unemployed,Construction,0,178.7,0.2959,0.0069
1243,6,76,2021-09-05,Unemployed,Manufacturing,0,948.33,0.7084,0.031
1244,6,76,2021-10-25,Unemployed,Technology,0,808.69,0.2322,0.0887
1245,6,373,2021-07-01,Unemployed,Hospitality,0,775.49,0.4927,0.2269
1246,6,373,2021-07-12,Unemployed,Public Sector,0,318.77,0.2436,0.7486
1247,6,373,2021-09-05,Unemployed,Public Sector,0,739.78,0.8675,0.5521
1248,6,373,2021-10-25,Unemployed,Retail,0,889.31,0.6104,0.9751
1249,6,797,2021-07-01,Full-time,Manufacturing,38.19,2918.61,0.3403,0.0109
1250,6,797,2021-07-12,Full-time,Finance,42.13,3986.14,0.0713,0.6589
1251,6,797,2021-09-05,Full-time,Technology,28.29,6447.22,0.2455,0.6991
1252,6,797,2021-10-25,Full-time,Public Sector,35.62,2116.75,0.0941,0.7254
1253,6,542,2021-07-01,Part-time,Education,34.2,1068.7,0.3257,0.9956
1254,6,542,2021-07-12,Part-time,Construction,40.59,3107.27,0.3151,0.6783
1255,6,542,2021-09-05,Part-time,Construction,11.15,2240.08,0.3355,0.8827
1256,6,542,2021-10-25,Part-time,Hospitality,37.97,1561.4,0.1774,0.0958
1257,6,765,2021-07-01,Full-time,Construction,24.71,4035.94,0.059,0.954
1258,6,765,2021-07-12,Full-time,Healthcare,9.27,1929.67,0.8482,0.0388
1259,6,765,2021-09-05,Full-time,Manufacturing,48.52,8254.75,0.0605,0.5642
1260,6,765,2021-10-25,Full-time,Manufacturing,7.95,5659.52,0.3672,0.5136
1261,7,69,2021-03-12,Part-time,Education,3.49,2136.23,0.8748,0.275
1262,7,69,2021-05-15,Part-time,Healthcare,49.97,1566.31,0.2801,0.3052
1263,7,15,2021-03-12,Part-time,Public Sector,18.1,2880.96,0.8986,0.2611
1264,7,15,2021-05-15,Part-time,Public Sector,45.88,3875.38,0.7907,0.2994
1265,7,541,2021-03-12,Student,Retail,43.66,3844.31,0.1253,0.6131
1266,7,541,2021-05-15,Student,Hospitality,31.24,513.62,0.2184,0.8901
1267,7,577,2021-03-12,Student,Public Sector,15.81,3182.63,0.6944,0.7663
1268,7,577,2021-05-15,Student,Technology,37.51,967.17,0.8893,0.7776
1269,7,234,2021-03-12,Retired,Manufacturing,0,813.2,0.9715,0.6617
1270,7,234,2021-05-15,Retired,Finance,0,128.92,0.7978,0.7399
1271,7,731,2021-03-12,Retired,Manufacturing,0,847.64,0.1277,0.3779
1272,7,731,2021-05-15,Unemployed,Finance,0,796.31,0.6074,0.8585
1273,7,479,2021-03-12,Retired,Retail,0,114.6,0.4351,0.8214
1274,7,479,2021-05-15,Retired,Finance,0,343.86,0.8813,0.2352
1275,7,349,2021-03-12,Part-time,Retail,27.18,932.81,0.9206,0.5781
1276,7,349,2021-05-15,Part-time,Technology,43.39,1954.01,0.4548,0.3264
1277,7,482,2021-03-12,Retired,Healthcare,0,279.14,0.7525,0.2917
1278,7,482,2021-05-15,Retired,Hospitality,0,12.94,0.6168,0.8691
1279,7,643,2021-03-12,Full-time,Healthcare,1.15,1565.32,0.396,0.3151
1280,7,643,2021-05-15,Part-time,Technology,33.93,2655.7,0.3945,0.0344
1281,7,416,2021-03-12,Part-time,Healthcare,34.59,1683.78,0.6543,0.2239
1282,7,416,2021-05-15,Part-time,Manufacturing,20.33,3602.49,0.2565,0.1977
1283,7,601,2021-03-12,Retired,Construction,0,1192.58,0.2021,0.1453
1284,7,601,2021-05-15,Retired,Retail,0,1197.25,0.0553,0.9664
1285,7,123,2021-03-12,Student,Education,25.95,2943.16,0.7339,0.1128
1286,7,123,2021-05-15,Student,Healthcare,7.04,3164.51,0.0434,0.1377
1287,7,282,2021-03-12,Retired,Public Sector,0,521.22,0.5713,0.8846
1288,7,282,2021-05-15,Retired,Construction,0,139.75,0.3442,0.6626
1289,7,104,2021-03-12,Full-time,Education,15.2,3728.12,0.0471,0.3772
1290,7,104,2021-05-15,Full-time,Hospitality,15.59,3166.83,0.5879,0.063
1291,7,439,2021-03-12,Retired,Finance,0,1105.13,0.0488,0.613
1292,7,439,2021-05-15,Retired,Hospitality,0,207.5,0.2545,0.4571
1293,7,30,2021-03-12,Full-time,Public Sector,23.31,6366.19,0.7552,0.986
1294,7,30,2021-05-15,Full-time,Construction,45.37,11608.41,0.4032,0.5704
1295,7,748,2021-03-12,Full-time,Healthcare,10.84,11332.27,0.879,0.1579
1296,7,748,2021-05-15,Full-time,Hospitality,4.05,10040.26,0.0157,0.4678
1297,7,389,2021-03-12,Self-employed,Public Sector,25.79,2361.44,0.2696,0.9382
1298,7,389,2021-05-15,Self-employed,Retail,8.4,2171.85,0.0267,0.8215
1299,7,690,2021-03-12,Retired,Manufacturing,0,429.88,0.7788,0.7386
1300,7,690,2021-05-15,Retired,Hospitality,0,686.58,0.5199,0.4043
1301,7,18,2021-03-12,Student,Retail,29.73,3303.34,0.5216,0.3389
1302,7,18,2021-05-15,Student,Technology,12.07,3371.82,0.7014,0.4393
1303,7,12,2021-03-12,Full-time,Construction,14.35,3876.17,0.1861,0.6282
1304,7,12,2021-05-15,Student,Manufacturing,43.61,1034.27,0.1124,0.9531
1305,7,513,2021-03-12,Student,Healthcare,13.13,3052.75,0.703,0.8008
1306,7,513,2021-05-15,Student,Education,36.49,3683.36,0.4672,0.8754
1307,7,369,2021-03-12,Student,Healthcare,32.3,2262.74,0.4131,0.7554
1308,7,369,2021-05-15,Student,Construction,36.64,3880.91,0.957,0.6252
1309,7,650,2021-03-12,Retired,Manufacturing,0,438.72,0.6794,0.099
1310,7,650,2021-05-15,Retired,Manufacturing,0,1028.36,0.7474,0.598
1311,7,633,2021-03-12,Unemployed,Manufacturing,0,858.57,0.44,0.75
1312,7,633,2021-05-15,Unemployed,Finance,0,1089.72,0.8935,0.3563
1313,7,605,2021-03-12,Full-time,Retail,30.59,7399.46,0.4583,0.6762
1314,7,605,2021-05-15,Full-time,Education,1.73,4142.12,0.1587,0.4159
1315,7,373,2021-03-12,Unemployed,Construction,0,1098.77,0.1193,0.3365
1316,7,373,2021-05-15,Self-employed,Healthcare,23.24,1851.25,0.707,0.0605
1317,7,476,2021-03-12,Full-time,Construction,24.2,11298.57,0.5974,0.4601
1318,7,476,2021-05-15,Retired,Construction,0,550.79,0.3752,0.3969
1319,7,344,2021-03-12,Full-time,Public Sector,10.85,10294.34,0.4121,0.5044
1320,7,344,2021-05-15,Full-time,Manufacturing,36.57,10157.33,0.2751,0.6325
1321,7,203,2021-03-12,Part-time,Retail,3.33,2107.98,0.1592,0.5575
1322,7,203,2021-05-15,Part-time,Public Sector,8.33,3526.6,0.479,0.5875
1323,7,239,2021-03-12,Part-time,Healthcare,43.47,799.59,0.3949,0.3388
1324,7,239,2021-05-15,Part-time,Finance,7.02,3845.58,0.4975,0.5472
1325,7,383,2021-03-12,Unemployed,Retail,0,1198.01,0.7505,0.6126
1326,7,383,2021-05-15,Unemployed,Healthcare,0,507.8,0.7158,0.446
1327,7,475,2021-03-12,Unemployed,Finance,0,26.79,0.9935,0.6674
1328,7,475,2021-05-15,Unemployed,Construction,0,807.74,0.0203,0.2808
1329,7,370,2021-03-12,Full-time,Construction,24.63,11964.2,0.7577,0.1639
1330,7,370,2021-05-15,Full-time,Retail,31.83,6586.81,0.9417,0.5701
1331,7,329,2021-03-12,Part-time,Technology,45.43,2172.93,0.8931,0.3062
1332,7,329,2021-05-15,Part-time,Hospitality,48.61,2664.72,0.2516,0.1485
1333,7,448,2021-03-12,Unemployed,Education,0,499.48,0.1555,0.6193
1334,7,448,2021-05-15,Unemployed,Construction,0,125.92,0.938,0.3372
1335,7,781,2021-03-12,Full-time,Retail,41.71,7003.84,0.2322,0.0924
1336,7,781,2021-05-15,Full-time,Construction,43.02,8302.97,0.7446,0.7526
1337,7,728,2021-03-12,Student,Hospitality,35.66,912.53,0.5582,0.9339
1338,7,728,2021-05-15,Student,Finance,17.35,3909.94,0.7159,0.6769
1339,7,612,2021-03-12,Student,Healthcare,15.87,3073.56,0.9605,0.9621
1340,7,612,2021-05-15,Student,Construction,46.63,949.3,0.2583,0.9453
1341,7,684,2021-03-12,Full-time,Technology,47.1,7174.29,0.516,0.0524
1342,7,684,2021-05-15,Full-time,Retail,34.89,6485.87,0.219,0.0359
1343,7,599,2021-03-12,Full-time,Manufacturing,31.62,3920.21,0.4744,0.7739
1344,7,599,2021-05-15,Full-time,Hospitality,34.23,6078.78,0.1503,0.3627
1345,7,273,2021-03-12,Full-time,Manufacturing,2.62,5184.66,0.8723,0.6614
1346,7,273,2021-05-15,Full-time,Construction,27.0,8205.84,0.8211,0.3456
1347,7,177,2021-03-12,Part-time,Hospitality,25.81,1408.85,0.0585,0.6339
1348,7,177,2021-05-15,Part-time,Finance,39.91,2940.47,0.9034,0.4517
1349,7,763,2021-03-12,Full-time,Manufacturing,37.94,1551.77,0.4545,0.7304
1350,7,763,2021-05-15,Full-time,Construction,27.58,1504.23,0.8709,0.0732
1351,7,380,2021-03-12,Unemployed,Construction,0,739.82,0.7191,0.7994
1352,7,380,2021-05-15,Unemployed,Technology,0,445.04,0.6629,0.2383
1353,7,414,2021-03-12,Unemployed,Construction,0,94.15,0.4086,0.1729
1354,7,414,2021-05-15,Unemployed,Construction,0,505.39,0.0242,0.0556
1355,7,67,2021-03-12,Retired,Construction,0,95.76,0.0025,0.6809
1356,7,67,2021-05-15,Retired,Retail,0,975.55,0.3419,0.0516
1357,7,232,2021-03-12,Student,Public Sector,42.3,2173.08,0.0285,0.9044
1358,7,232,2021-05-15,Student,Finance,23.91,3602.31,0.3222,0.9084
1359,7,14,2021-03-12,Full-time,Technology,33.77,4096.2,0.9502,0.8283
1360,7,14,2021-05-15,Full-time,Retail,44.05,8702.29,0.5669,0.6023
1361,7,693,2021-03-12,Retired,Healthcare,0,278.05,0.0875,0.9918
1362,7,693,2021-05-15,Retired,Healthcare,0,1046.12,0.4771,0.0443
1363,7,510,2021-03-12,Unemployed,Retail,0,773.0,0.455,0.9546
1364,7,510,2021-05-15,Unemployed,Finance,0,543.33,0.6561,0.01
1365,7,251,2021-03-12,Student,Healthcare,48.39,891.89,0.8075,0.7712
1366,7,251,2021-05-15,Student,Technology,8.2,2321.62,0.5765,0.2731
1367,7,655,2021-03-12,Student,Education,7.37,2159.53,0.0022,0.041
1368,7,655,2021-05-15,Student,Finance,28.37,3162.01,0.7999,0.1009
1369,7,743,2021-03-12,Retired,Manufacturing,0,149.36,0.8636,0.4589
1370,7,743,2021-05-15,Retired,Healthcare,0,289.73,0.6969,0.6073
1371,7,765,2021-03-12,Full-time,Construction,14.4,6925.17,0.7378,0.914
1372,7,765,2021-05-15,Full-time,Education,12.1,8904.17,0.1372,0.4292
1373,7,662,2021-03-12,Full-time,Public Sector,7.51,7100.35,0.7057,0.7889
1374,7,662,2021-05-15,Full-time,Healthcare,46.87,2523.97,0.7844,0.4394
1375,7,212,2021-03-12,Self-employed,Finance,38.36,1158.67,0.5794,0.2478
1376,7,212,2021-05-15,Self-employed,Public Sector,18.38,3588.44,0.7584,0.365
1377,7,454,2021-03-12,Retired,Retail,0,332.65,0.1826,0.6053
1378,7,454,2021-05-15,Retired,Finance,0,935.43,0.4891,0.9363
1379,7,56,2021-03-12,Unemployed,Finance,0,983.07,0.0455,0.043
1380,7,56,2021-05-15,Unemployed,Healthcare,0,771.49,0.3302,0.4366
