run_id,metric_name,split,value,std_dev,k_folds
1141,F1,val,0.397302,0.030228,
1141,F1,test,0.367444,0.004161,5
1142,Accuracy,train,0.0,0.016368,
1142,Accuracy,val,0.0,0.047879,5
1142,Accuracy,test,0.0,0.022738,
1142,F1,train,0.0,0.027006,
1142,F1,val,0.0,0.027881,
1142,F1,test,0.0,0.008829,5
1143,Accuracy,train,0.894414,0.034655,
1143,Accuracy,val,0.915246,0.04431,10
1143,Accuracy,test,0.856055,0.009528,5
1143,F1,train,0.46244,0.043019,5
1143,F1,val,0.457523,0.018444,
1143,F1,test,0.425834,0.013076,10
1144,Accuracy,train,0.244991,0.024894,5
1144,Accuracy,val,0.242239,0.010514,5
1144,Accuracy,test,0.218713,0.015921,10
1144,F1,train,0.450162,0.011063,10
1144,F1,val,0.45303,0.036716,10
1144,F1,test,0.428052,0.040756,
1145,Accuracy,train,0.120274,0.048092,10
1145,Accuracy,val,0.125745,0.017941,5
1145,Accuracy,test,0.099258,0.027002,10
1145,F1,train,2.42761,0.046658,
1145,F1,val,2.428516,0.048693,
1145,F1,test,2.398582,0.015827,5
1146,Accuracy,train,0.357464,0.034348,
1146,Accuracy,val,0.342362,0.023313,
1146,Accuracy,test,0.322345,0.002409,5
1146,F1,train,1.061878,0.031878,10
1146,F1,val,1.06413,0.010204,
1146,F1,test,1.015583,0.028007,10
1147,Accuracy,train,1.138001,0.048591,5
1147,Accuracy,val,1.130411,0.01735,
1147,Accuracy,test,1.100503,0.001205,
1147,F1,train,0.134956,0.040604,10
1147,F1,val,0.132557,0.029167,
1147,F1,test,0.109954,0.035308,
1148,Accuracy,train,0.827368,0.039198,
1148,Accuracy,val,0.818606,0.007968,10
1148,Accuracy,test,0.777932,0.026744,5
1148,F1,train,2.102969,0.035654,5
1148,F1,val,2.091256,0.044719,5
1148,F1,test,2.061498,0.047949,
1149,Accuracy,train,1.270754,0.042714,10
1149,Accuracy,val,1.286496,0.048529,10
1149,Accuracy,test,1.250456,0.027594,10
1149,F1,train,0.615393,0.030224,10
1149,F1,val,0.595431,0.047338,
1149,F1,test,0.55494,0.038588,10
1150,Accuracy,train,1.900044,0.010992,
1150,Accuracy,val,1.898177,0.029554,
1150,Accuracy,test,1.872657,0.024528,10
1150,F1,train,1.953147,0.041368,5
1150,F1,val,1.941297,0.008566,5
1150,F1,test,1.900873,0.001774,5
1151,Accuracy,train,1.724835,0.035992,
1151,Accuracy,val,1.722469,0.048958,
1151,Accuracy,test,1.704488,0.039788,5
1151,F1,train,0.0,0.042972,
1151,F1,val,0.0,0.008093,5
1151,F1,test,0.0,0.011414,
1152,Accuracy,train,1.403836,0.024696,
1152,Accuracy,val,1.414521,0.002947,10
1152,Accuracy,test,1.365972,0.036679,
1152,F1,train,0.289894,0.049744,10
1152,F1,val,0.283702,0.030223,10
1152,F1,test,0.263472,0.001492,10
1153,Accuracy,train,0.0,0.016158,10
1153,Accuracy,val,0.0,0.043662,
1153,Accuracy,test,0.0,0.036147,10
1153,F1,train,1.169255,0.044586,
1153,F1,val,1.193185,0.033022,10
1153,F1,test,1.134117,0.02216,5
1154,Accuracy,train,0.341433,0.024904,
1154,Accuracy,val,0.347769,0.045214,5
1154,Accuracy,test,0.28597,0.015549,10
1154,F1,train,1.209704,0.009627,5
1154,F1,val,1.201491,0.049541,5
1154,F1,test,1.153275,0.025653,5
1155,Accuracy,train,2.183739,0.036763,5
1155,Accuracy,val,2.180191,0.031612,5
1155,Accuracy,test,2.139733,0.013455,10
1155,F1,train,1.998922,0.027729,
1155,F1,val,1.998185,0.041588,
1155,F1,test,1.983302,0.007952,5
1156,Accuracy,train,0.685738,0.010159,
1156,Accuracy,val,0.675473,0.002021,
1156,Accuracy,test,0.653916,0.046848,
1156,F1,train,0.80131,0.00798,10
1156,F1,val,0.797951,0.047244,10
1156,F1,test,0.764688,0.041631,10
1158,Accuracy,train,0.181094,0.02533,10
1158,Accuracy,val,0.188205,0.045707,10
1158,Accuracy,test,0.170755,0.025355,
1158,F1,train,1.090639,0.040775,10
1158,F1,val,1.080648,0.026294,5
1158,F1,test,1.054642,0.020569,5
1159,Accuracy,train,0.0,0.034774,10
1159,Accuracy,val,0.0,0.02368,10
1159,Accuracy,test,0.0,0.034495,10
1159,F1,train,1.70996,0.003161,10
1159,F1,val,1.717599,0.009906,10
1159,F1,test,1.686684,0.019851,
1160,Accuracy,train,0.0,0.043252,
1160,Accuracy,val,0.0,0.005535,10
1160,Accuracy,test,0.0,0.016384,
1160,F1,train,1.375804,0.039214,
1160,F1,val,1.381216,0.013829,10
1160,F1,test,1.355797,0.003311,
1161,Accuracy,train,0.91024,0.006775,5
1161,Accuracy,val,0.906342,0.04715,10
1161,Accuracy,test,0.87203,0.003423,5
1161,F1,train,1.946377,0.040642,5
1161,F1,val,1.941559,0.008103,5
1161,F1,test,1.916325,0.024448,5
1162,Accuracy,train,0.617332,0.032381,5
1162,Accuracy,val,0.627284,0.026547,
1162,Accuracy,test,0.597392,0.028277,5
1162,F1,train,0.0,0.049145,5
1162,F1,val,0.0,0.038612,
1162,F1,test,0.0,0.047908,5
1163,Accuracy,train,0.757399,0.024483,10
1163,Accuracy,val,0.74901,0.026298,5
1163,Accuracy,test,0.733053,0.0434,
1163,F1,train,1.09834,0.008534,10
1163,F1,val,1.105734,0.022886,5
1163,F1,test,1.055225,0.012249,5
1164,Accuracy,train,1.347881,0.018768,
1164,Accuracy,val,1.343196,0.034299,5
1164,Accuracy,test,1.335617,0.022007,
1164,F1,train,0.12683,0.030647,10
1164,F1,val,0.115636,0.049606,
1164,F1,test,0.072937,0.022222,
1165,Accuracy,train,2.501092,0.013358,5
1165,Accuracy,val,2.489633,0.042452,10
1165,Accuracy,test,2.463038,0.012179,5
1165,F1,train,0.0,0.030984,5
1165,F1,val,0.0,0.038183,10
1165,F1,test,0.0,0.022334,
1166,Accuracy,train,0.568733,0.017707,5
1166,Accuracy,val,0.558501,0.014821,
1166,Accuracy,test,0.538393,0.040892,
1166,F1,train,0.124614,0.046457,5
1166,F1,val,0.125872,0.030039,5
1166,F1,test,0.078441,0.045192,10
1167,Accuracy,train,0.0,0.035778,
1167,Accuracy,val,0.0,0.021746,5
1167,Accuracy,test,0.0,0.008663,
1167,F1,train,0.579409,0.015992,5
1167,F1,val,0.592737,0.044363,10
1167,F1,test,0.565824,0.022,10
1168,Accuracy,train,0.0,0.002531,10
1168,Accuracy,val,0.0,0.032782,5
1168,Accuracy,test,0.0,0.039359,10
1168,F1,train,0.834776,0.011207,
1168,F1,val,0.817144,0.033935,5
1168,F1,test,0.796758,0.003993,5
1169,Accuracy,train,1.69635,0.036322,10
1169,Accuracy,val,1.69692,0.004094,
1169,Accuracy,test,1.659996,0.045762,10
1169,F1,train,0.0,0.046125,10
1169,F1,val,0.0,0.005959,5
1169,F1,test,0.0,0.013131,
1170,Accuracy,train,0.0,0.049036,10
1170,Accuracy,val,0.0,0.044979,5
1170,Accuracy,test,0.0,0.038961,10
1170,F1,train,0.934625,0.044028,5
1170,F1,val,0.953949,0.047739,10
1170,F1,test,0.922628,0.014424,10
1171,Accuracy,train,0.14982,0.04075,5
1171,Accuracy,val,0.159235,0.017663,
1171,Accuracy,test,0.115374,0.042578,10
1171,F1,train,0.862001,0.011113,
1171,F1,val,0.880946,0.023381,
1171,F1,test,0.850648,0.025976,10
1172,Accuracy,train,1.904676,0.025045,10
1172,Accuracy,val,1.907379,0.020322,10
1172,Accuracy,test,1.895129,0.048488,
1172,F1,train,0.0,0.015896,5
1172,F1,val,0.0,0.023014,5
1172,F1,test,0.0,0.010951,5
1173,Accuracy,train,0.886269,0.02134,5
1173,Accuracy,val,0.866016,0.036655,
1173,Accuracy,test,0.84038,0.007813,
1173,F1,train,0.905007,0.047091,5
1173,F1,val,0.923099,0.018104,10
1173,F1,test,0.858932,0.005363,5
1174,Accuracy,train,0.533707,0.029201,10
1174,Accuracy,val,0.525886,0.025614,10
1174,Accuracy,test,0.487896,0.008251,5
1174,F1,train,0.49571,0.038673,10
1174,F1,val,0.476122,0.037098,
1174,F1,test,0.457416,0.027309,
1175,Accuracy,train,0.0,0.002393,5
1175,Accuracy,val,0.0,0.027909,10
1175,Accuracy,test,0.0,0.041715,5
1175,F1,train,1.535458,0.01876,
1175,F1,val,1.54511,0.00586,10
1175,F1,test,1.490066,0.027097,5
1176,Accuracy,train,0.133154,0.04384,10
1176,Accuracy,val,0.145173,0.026387,10
1176,Accuracy,test,0.100683,0.042944,5
1176,F1,train,0.0,0.001865,5
1176,F1,val,0.0,0.032968,
1176,F1,test,0.0,0.036896,5
1177,Accuracy,train,0.0,0.04015,5
1177,Accuracy,val,0.0,0.005914,10
1177,Accuracy,test,0.0,0.009152,
1177,F1,train,0.0,0.029905,5
1177,F1,val,0.0,0.037927,10
1177,F1,test,0.0,0.029066,
1178,Accuracy,train,0.0,0.020498,10
1178,Accuracy,val,0.0,0.035649,10
1178,Accuracy,test,0.0,0.033535,10
1178,F1,train,0.0,0.007499,
1178,F1,val,0.0,0.046615,10
1178,F1,test,0.0,0.045049,10
1180,Accuracy,train,0.129985,0.023289,10
1180,Accuracy,val,0.127905,0.033593,
1180,Accuracy,test,0.07005,0.02148,10
1180,F1,train,0.550352,0.013334,10
1180,F1,val,0.554479,0.002928,10
1180,F1,test,0.504318,0.010361,
1181,Accuracy,train,0.870956,0.041272,10
1181,Accuracy,val,0.884155,0.01765,
1181,Accuracy,test,0.854411,0.047824,5
1181,F1,train,0.497102,0.047095,
1181,F1,val,0.500069,0.033624,10
1181,F1,test,0.47236,0.01198,10
1182,Accuracy,train,0.113308,0.006191,5
1182,Accuracy,val,0.111257,0.038508,
1182,Accuracy,test,0.102156,0.034236,
1182,F1,train,0.0,0.023163,
1182,F1,val,0.0,0.03137,5
1182,F1,test,0.0,0.005267,5
1183,Accuracy,train,1.166688,0.014099,10
1183,Accuracy,val,1.160571,0.019696,10
1183,Accuracy,test,1.12405,0.017935,
1183,F1,train,0.037115,0.017094,5
1183,F1,val,0.035915,0.02201,
1183,F1,test,6e-05,0.035791,5
1184,Accuracy,train,0.0,0.03264,5
1184,Accuracy,val,0.0,0.041386,5
1184,Accuracy,test,0.0,0.031705,5
1184,F1,train,0.0,0.040062,
1184,F1,val,0.0,0.029475,
1184,F1,test,0.0,0.032629,10
1185,Accuracy,train,1.504474,0.030434,
1185,Accuracy,val,1.508067,0.018652,5
1185,Accuracy,test,1.465658,0.047647,10
1185,F1,train,0.0,0.032725,
1185,F1,val,0.0,0.032157,10
1185,F1,test,0.0,0.039841,10
1187,Accuracy,train,2.639037,0.02151,
1187,Accuracy,val,2.654647,0.042206,5
1187,Accuracy,test,2.634974,0.045484,
1187,F1,train,0.0,0.016517,10
1187,F1,val,0.0,0.033329,5
1187,F1,test,0.0,0.025192,
1188,Accuracy,train,0.885485,0.019372,10
1188,Accuracy,val,0.891612,0.032921,
1188,Accuracy,test,0.850179,0.035207,10
1188,F1,train,2.131559,0.041384,5
1188,F1,val,2.138327,0.014042,
1188,F1,test,2.077499,0.025984,
1189,Accuracy,train,2.768722,0.001009,5
1189,Accuracy,val,2.785446,0.022052,10
1189,Accuracy,test,2.73418,0.0136,10
1189,F1,train,1.07963,0.012807,10
1189,F1,val,1.075139,0.025722,10
1189,F1,test,1.034793,0.018307,10
1190,Accuracy,train,0.462177,0.038732,
1190,Accuracy,val,0.440832,0.007828,10
1190,Accuracy,test,0.425414,0.023592,10
1190,F1,train,0.0,0.041432,5
1190,F1,val,0.0,0.012182,5
1190,F1,test,0.0,0.001712,5
1191,Accuracy,train,0.768695,0.007787,10
1191,Accuracy,val,0.779039,0.045551,10
1191,Accuracy,test,0.736353,0.029401,
1191,F1,train,0.86236,0.048782,10
1191,F1,val,0.857827,0.009434,10
1191,F1,test,0.810392,0.022305,
1193,Accuracy,train,0.999002,0.032621,5
1193,Accuracy,val,1.000882,0.017447,
1193,Accuracy,test,0.979541,0.013989,5
1193,F1,train,0.0,0.039453,5
1193,F1,val,0.0,0.028519,10
1193,F1,test,0.0,0.045162,
1194,Accuracy,train,0.905254,0.03589,10
1194,Accuracy,val,0.918161,0.044044,5
1194,Accuracy,test,0.883694,0.048903,
1194,F1,train,1.983766,0.032873,5
1194,F1,val,1.997178,0.003739,10
1194,F1,test,1.947207,0.049442,
1195,Accuracy,train,1.60711,0.019813,5
1195,Accuracy,val,1.596764,0.029651,10
1195,Accuracy,test,1.579667,0.020411,10
1195,F1,train,0.0,0.004569,5
1195,F1,val,0.0,0.012516,
1195,F1,test,0.0,0.013273,
1197,Accuracy,train,0.625274,0.048247,10
1197,Accuracy,val,0.635933,0.031972,5
1197,Accuracy,test,0.570101,0.021029,
1197,F1,train,1.181003,0.009239,10
1197,F1,val,1.170372,0.030202,
1197,F1,test,1.141941,0.047685,5
1198,Accuracy,train,1.841352,0.005859,10
1198,Accuracy,val,1.843442,0.015251,
1198,Accuracy,test,1.795761,0.047707,10
1198,F1,train,0.0,0.028578,5
1198,F1,val,0.0,0.041444,
1198,F1,test,0.0,0.044436,
1199,Accuracy,train,1.045009,0.024217,
1199,Accuracy,val,1.048739,0.004039,10
1199,Accuracy,test,1.02717,0.017153,
1199,F1,train,0.0,0.022246,
1199,F1,val,0.0,0.045806,10
1199,F1,test,0.0,0.016704,5
1201,Accuracy,train,0.0,0.001718,5
1201,Accuracy,val,0.0,0.014766,
1201,Accuracy,test,0.0,0.04496,5
1201,F1,train,0.0,0.001831,
1201,F1,val,0.0,0.042778,
1201,F1,test,0.0,0.01181,5
1202,Accuracy,train,1.486647,0.028998,
1202,Accuracy,val,1.49028,0.032868,10
1202,Accuracy,test,1.4523,0.034875,
1202,F1,train,1.254659,0.038996,
1202,F1,val,1.247533,0.011818,10
1202,F1,test,1.188964,0.039455,
1204,Accuracy,train,0.40638,0.017092,10
1204,Accuracy,val,0.406044,0.009844,
1204,Accuracy,test,0.383272,0.016276,10
1204,F1,train,0.0,0.031214,
1204,F1,val,0.0,0.006593,10
1204,F1,test,0.0,0.044033,
1205,Accuracy,train,0.0,0.005418,10
1205,Accuracy,val,0.0,0.008866,10
1205,Accuracy,test,0.0,0.043832,
1205,F1,train,0.0,0.004649,10
1205,F1,val,0.0,0.033408,
1205,F1,test,0.0,0.02947,10
1206,Accuracy,train,0.524165,0.020413,10
1206,Accuracy,val,0.508855,0.001818,10
1206,Accuracy,test,0.483797,0.033721,
1206,F1,train,0.211071,0.024518,5
1206,F1,val,0.212223,0.029699,5
1206,F1,test,0.157991,0.018541,10
1207,Accuracy,train,0.0,0.028542,10
1207,Accuracy,val,0.0,0.04878,5
1207,Accuracy,test,0.0,0.030884,
1207,F1,train,1.488441,0.023897,5
1207,F1,val,1.484183,0.005116,5
1207,F1,test,1.429674,0.03547,
1208,Accuracy,train,0.0,0.036458,10
1208,Accuracy,val,0.0,0.015292,5
1208,Accuracy,test,0.0,0.030632,10
1208,F1,train,2.083964,0.003966,
1208,F1,val,2.069908,0.01332,5
1208,F1,test,2.05646,0.025149,10
1209,Accuracy,train,1.1353,0.002473,
1209,Accuracy,val,1.129149,0.037311,
1209,Accuracy,test,1.117605,0.008366,10
1209,F1,train,0.426766,0.02943,5
1209,F1,val,0.443191,0.017841,
1209,F1,test,0.412484,0.007599,
1210,Accuracy,train,1.508974,0.022416,10
1210,Accuracy,val,1.520442,0.047402,
1210,Accuracy,test,1.492119,0.045256,5
1210,F1,train,1.248179,0.037445,5
1210,F1,val,1.24167,0.020658,10
1210,F1,test,1.232163,0.042165,10
1211,Accuracy,train,0.0,0.005815,10
1211,Accuracy,val,0.0,0.026898,
1211,Accuracy,test,0.0,0.016258,5
1211,F1,train,2.113692,0.031843,5
1211,F1,val,2.112261,0.009859,5
1211,F1,test,2.085538,0.010319,10
1212,Accuracy,train,0.773023,0.029681,10
1212,Accuracy,val,0.776856,0.008986,10
1212,Accuracy,test,0.732541,0.048978,10
1212,F1,train,0.316899,0.030825,5
1212,F1,val,0.336708,0.031796,10
1212,F1,test,0.28832,0.042221,5
1213,Accuracy,train,1.891629,0.017714,10
1213,Accuracy,val,1.90275,0.03128,5
1213,Accuracy,test,1.875016,0.040905,5
1213,F1,train,2.08329,0.045984,
1213,F1,val,2.092444,0.011727,
1213,F1,test,2.054651,0.033563,
1214,Accuracy,train,0.579964,0.001487,10
1214,Accuracy,val,0.587944,0.038238,
1214,Accuracy,test,0.560795,0.009246,5
1214,F1,train,1.603573,0.003782,5
1214,F1,val,1.59773,0.018332,10
1214,F1,test,1.565078,0.048774,10
1215,Accuracy,train,0.0,0.002889,10
1215,Accuracy,val,0.0,0.006476,
1215,Accuracy,test,0.0,0.033209,10
1215,F1,train,1.225543,0.036404,5
1215,F1,val,1.228673,0.044874,5
1215,F1,test,1.186877,0.045551,
1216,Accuracy,train,0.0,0.012954,5
1216,Accuracy,val,0.0,0.035802,
1216,Accuracy,test,0.0,0.026332,5
1216,F1,train,0.0,0.031915,10
1216,F1,val,0.0,0.002269,5
1216,F1,test,0.0,0.036054,5
1217,Accuracy,train,0.753482,0.049436,
1217,Accuracy,val,0.730755,0.019743,5
1217,Accuracy,test,0.703201,0.045429,
1217,F1,train,0.0,0.008729,5
1217,F1,val,0.0,0.009738,
1217,F1,test,0.0,0.026031,5
1218,Accuracy,train,1.6564,0.04832,10
1218,Accuracy,val,1.643658,0.008247,5
1218,Accuracy,test,1.590932,0.0333,
1218,F1,train,0.783957,0.049313,5
1218,F1,val,0.762886,0.00654,10
1218,F1,test,0.752578,0.023402,10
1219,Accuracy,train,0.067761,0.035525,
1219,Accuracy,val,0.052595,0.021335,10
1219,Accuracy,test,0.041644,0.022904,
1219,F1,train,0.450628,0.027408,5
1219,F1,val,0.453934,0.023919,10
1219,F1,test,0.428665,0.047364,10
1220,Accuracy,train,0.028674,0.031078,5
1220,Accuracy,val,0.04876,0.012772,10
1220,Accuracy,test,0.001613,0.016474,5
1220,F1,train,0.522879,0.02229,
1220,F1,val,0.527827,0.019461,
1220,F1,test,0.488847,0.022749,10
1221,Accuracy,train,0.863965,0.025204,
1221,Accuracy,val,0.883308,0.017695,5
1221,Accuracy,test,0.837575,0.017009,5
1221,F1,train,1.290203,0.020119,10
1221,F1,val,1.272344,0.031128,10
1221,F1,test,1.253794,0.019099,
1222,Accuracy,train,0.225034,0.024618,10
1222,Accuracy,val,0.225903,0.040385,10
1222,Accuracy,test,0.177884,0.024339,
1222,F1,train,0.511063,0.002754,5
1222,F1,val,0.51103,0.03576,5
1222,F1,test,0.476777,0.005096,
1223,Accuracy,train,0.0,0.045012,5
1223,Accuracy,val,0.0,0.004585,
1223,Accuracy,test,0.0,0.018799,
1223,F1,train,1.309289,0.047345,5
1223,F1,val,1.331643,0.039344,5
1223,F1,test,1.276877,0.021876,10
1224,Accuracy,train,1.205858,0.016713,10
1224,Accuracy,val,1.190728,0.043454,
1224,Accuracy,test,1.167153,0.040766,5
1224,F1,train,1.611682,0.013211,
1224,F1,val,1.609228,0.026617,10
1224,F1,test,1.60221,0.033039,10
1225,Accuracy,train,0.0,0.043695,5
1225,Accuracy,val,0.0,0.026709,10
1225,Accuracy,test,0.0,0.024759,
1225,F1,train,0.0,0.013122,
1225,F1,val,0.0,0.03113,
1225,F1,test,0.0,0.038558,
1226,Accuracy,train,0.84936,0.024034,
1226,Accuracy,val,0.849734,0.009407,
1226,Accuracy,test,0.816043,0.00495,5
1226,F1,train,0.0,0.004894,10
1226,F1,val,0.0,0.001882,5
1226,F1,test,0.0,0.035246,10
1227,Accuracy,train,0.0,0.013851,5
1227,Accuracy,val,0.0,0.031975,10
1227,Accuracy,test,0.0,0.040791,10
1227,F1,train,2.147396,0.028825,
1227,F1,val,2.155611,0.026036,5
1227,F1,test,2.130031,0.011502,5
1228,Accuracy,train,0.918719,0.00387,10
1228,Accuracy,val,0.911403,0.025223,
1228,Accuracy,test,0.879925,0.048731,5
1228,F1,train,0.0,0.022198,5
1228,F1,val,0.0,0.004752,
1228,F1,test,0.0,0.008839,
1229,Accuracy,train,0.0,0.014587,5
1229,Accuracy,val,0.0,0.014453,10
1229,Accuracy,test,0.0,0.038024,5
1229,F1,train,0.0,0.027777,10
1229,F1,val,0.0,0.039756,10
1229,F1,test,0.0,0.022631,
1230,Accuracy,train,0.0,0.034057,5
1230,Accuracy,val,0.0,0.032603,
1230,Accuracy,test,0.0,0.039959,5
1230,F1,train,1.170452,0.019827,10
1230,F1,val,1.163092,0.024136,
1230,F1,test,1.127987,0.019437,10
1232,Accuracy,train,1.00312,0.029799,5
1232,Accuracy,val,0.999503,0.010177,
1232,Accuracy,test,0.958122,0.024566,
1232,F1,train,1.573834,0.007385,
1232,F1,val,1.573793,0.020476,5
1232,F1,test,1.542254,0.026967,5
1233,Accuracy,train,0.0,0.001708,5
1233,Accuracy,val,0.0,0.003794,
1233,Accuracy,test,0.0,0.040702,10
1233,F1,train,0.202569,0.033989,5
1233,F1,val,0.212516,0.046111,5
1233,F1,test,0.162413,0.030491,
1234,Accuracy,train,1.214613,0.045692,5
1234,Accuracy,val,1.225236,0.041085,5
1234,Accuracy,test,1.190132,0.036924,10
1234,F1,train,1.514459,0.036439,5
1234,F1,val,1.508988,0.028517,5
1234,F1,test,1.500781,0.010164,
1235,Accuracy,train,0.671745,0.00577,
1235,Accuracy,val,0.686472,0.04142,
1235,Accuracy,test,0.651766,0.028241,10
1235,F1,train,0.490057,0.011078,5
1235,F1,val,0.49333,0.008381,
1235,F1,test,0.4473,0.004402,
1236,Accuracy,train,1.091611,0.022955,5
1236,Accuracy,val,1.095691,0.025609,10
1236,Accuracy,test,1.066548,0.013382,10
1236,F1,train,2.178769,0.030848,5
1236,F1,val,2.177643,0.015491,
1236,F1,test,2.166026,0.028912,10
1237,Accuracy,train,0.631533,0.035964,5
1237,Accuracy,val,0.627818,0.047887,10
1237,Accuracy,test,0.615448,0.006824,5
1237,F1,train,0.065653,0.048523,10
1237,F1,val,0.064043,0.039828,
1237,F1,test,0.050121,0.009491,10
1238,Accuracy,train,0.175376,0.022147,5
1238,Accuracy,val,0.180496,0.002199,10
1238,Accuracy,test,0.142374,0.017925,10
1238,F1,train,0.580149,0.039658,5
1238,F1,val,0.590105,0.010609,5
1238,F1,test,0.548695,0.041418,
1239,Accuracy,train,0.0,0.033305,5
1239,Accuracy,val,0.0,0.027349,
1239,Accuracy,test,0.0,0.03312,5
1239,F1,train,0.659911,0.009187,10
1239,F1,val,0.666855,0.044067,
1239,F1,test,0.619668,0.009776,10
1240,Accuracy,train,0.303152,0.004557,10
1240,Accuracy,val,0.303558,0.032384,
1240,Accuracy,test,0.244463,0.03611,10
1240,F1,train,0.0,0.010529,10
1240,F1,val,0.0,0.002136,10
1240,F1,test,0.0,0.040386,10
1241,Accuracy,train,0.0,0.001299,5
1241,Accuracy,val,0.0,0.033615,5
1241,Accuracy,test,0.0,0.001394,
1241,F1,train,0.0,0.021304,10
1241,F1,val,0.0,0.013964,5
1241,F1,test,0.0,0.035551,10
1242,Accuracy,train,0.0,0.047329,10
1242,Accuracy,val,0.0,0.005552,
1242,Accuracy,test,0.0,0.012208,5
1242,F1,train,1.713421,0.047524,5
1242,F1,val,1.728257,0.039899,
1242,F1,test,1.691034,0.043368,
1243,Accuracy,train,0.779133,0.036011,
1243,Accuracy,val,0.800341,0.02246,
1243,Accuracy,test,0.769887,0.002946,
1243,F1,train,0.0,0.036871,
1243,F1,val,0.0,0.009096,5
1243,F1,test,0.0,0.038721,
1244,Accuracy,train,0.0,0.006923,
1244,Accuracy,val,0.0,0.0307,10
1244,Accuracy,test,0.0,0.018327,5
1244,F1,train,0.0,0.048703,5
1244,F1,val,0.0,0.046032,10
1244,F1,test,0.0,0.019867,
1245,Accuracy,train,1.09642,0.029542,5
1245,Accuracy,val,1.109681,0.026621,
1245,Accuracy,test,1.066667,0.005811,5
1245,F1,train,1.556034,0.019114,10
1245,F1,val,1.543777,0.046081,5
1245,F1,test,1.502911,0.00599,5
1246,Accuracy,train,0.0,0.023894,
1246,Accuracy,val,0.0,0.026257,10
1246,Accuracy,test,0.0,0.020542,10
1246,F1,train,1.611002,0.038707,10
1246,F1,val,1.601719,0.009872,10
1246,F1,test,1.555753,0.015233,10
1247,Accuracy,train,0.331405,0.007036,
1247,Accuracy,val,0.332092,0.011627,5
1247,Accuracy,test,0.273566,0.015429,10
1247,F1,train,0.733909,0.022939,10
1247,F1,val,0.736899,0.02638,
1247,F1,test,0.719939,0.031992,5
1248,Accuracy,train,1.20973,0.02041,10
1248,Accuracy,val,1.225742,0.022284,
1248,Accuracy,test,1.172841,0.044069,10
1248,F1,train,0.00205,0.046173,10
1248,F1,val,0.012427,0.00704,
1248,F1,test,0.0,0.042061,5
1249,Accuracy,train,1.143694,0.029295,
1249,Accuracy,val,1.158304,0.019028,5
1249,Accuracy,test,1.108886,0.030154,5
1249,F1,train,1.834816,0.029528,5
1249,F1,val,1.849223,0.017192,
1249,F1,test,1.792759,0.025669,10
1250,Accuracy,train,0.249997,0.046365,5
1250,Accuracy,val,0.238775,0.020833,5
1250,Accuracy,test,0.220718,0.02949,10
1250,F1,train,1.089616,0.042496,5
1250,F1,val,1.06924,0.026545,10
1250,F1,test,1.023815,0.04872,
1251,Accuracy,train,1.487009,0.013234,
1251,Accuracy,val,1.486535,0.013563,10
1251,Accuracy,test,1.477121,0.049185,10
1251,F1,train,0.73745,0.046014,5
1251,F1,val,0.734765,0.040433,
1251,F1,test,0.72891,0.049448,
1252,Accuracy,train,0.382058,0.046392,5
1252,Accuracy,val,0.365172,0.018273,5
1252,Accuracy,test,0.348301,0.007713,
1252,F1,train,2.615164,0.032894,10
1252,F1,val,2.618657,0.007289,
1252,F1,test,2.576784,0.014049,5
1253,Accuracy,train,0.910109,0.008298,5
1253,Accuracy,val,0.913456,0.014222,
1253,Accuracy,test,0.904485,0.047337,
1253,F1,train,0.694255,0.012232,
1253,F1,val,0.707009,0.025487,5
1253,F1,test,0.65513,0.029955,
1254,Accuracy,train,0.0,0.037421,
1254,Accuracy,val,0.0,0.037475,10
1254,Accuracy,test,0.0,0.036534,5
1254,F1,train,0.35102,0.031495,10
1254,F1,val,0.34295,0.030546,10
1254,F1,test,0.294414,0.036783,10
1255,Accuracy,train,1.08783,0.032065,
1255,Accuracy,val,1.076177,0.018782,10
1255,Accuracy,test,1.033401,0.048137,10
1255,F1,train,1.278106,0.01263,10
1255,F1,val,1.29261,0.031895,
1255,F1,test,1.241918,0.022688,
1256,Accuracy,train,0.0,0.027399,5
1256,Accuracy,val,0.0,0.01233,10
1256,Accuracy,test,0.0,0.018897,
1256,F1,train,0.0,0.008548,10
1256,F1,val,0.0,0.035404,5
